Player,pct_2P_2017,pct_0-3_2017,pct_3-10_2017,pct_10-16_2017,pct_16-3P_2017,pct_3P_2017,att_2P_2017,att_0-3_2017,att_3-10_2017,att_10-16_2017,att_16-3P_2017,att_3P_2017
Michael Kidd-Gilchrist,.985,.474,.129,.121,.259,.015,.483,.621,.263,.467,.350,.111
Sean Kilpatrick,.581,.273,.143,.067,.097,.419,.468,.582,.362,.286,.423,.341
Brandon Knight,.735,.246,.158,.118,.211,.265,.425,.558,.325,.387,.369,.324
Kyle Korver,.303,.041,.019,.047,.196,.697,.494,.667,.500,.292,.505,.451
Kyle Korver,.354,.057,.024,.033,.240,.646,.494,.643,.333,.375,.492,.409
Kyle Korver,.257,.026,.015,.059,.156,.743,.493,.714,.750,.250,.524,.485
Kosta Koufos,.997,.411,.495,.089,.003,.003,.552,.696,.469,.371,.000,.000
Mindaugas Kuzminskas,.545,.371,.138,.014,.019,.455,.517,.599,.373,.200,.286,.321
Skal Labissière,.963,.289,.275,.220,.174,.037,.543,.683,.400,.521,.579,.375
Jeremy Lamb,.703,.230,.161,.165,.147,.297,.536,.699,.481,.481,.403,.281
Nicolás Laprovíttola,.426,.277,.085,.021,.064,.574,.500,.538,.250,1.000,.333,.370
Joffrey Lauvergne,.708,.387,.205,.036,.077,.292,.483,.600,.348,.583,.231,.337
Joffrey Lauvergne,.680,.365,.205,.033,.078,.320,.506,.607,.380,.625,.316,.346
Joffrey Lauvergne,.783,.446,.207,.043,.076,.217,.431,.585,.263,.500,.000,.300
Zach LaVine,.563,.272,.061,.049,.182,.437,.515,.637,.419,.343,.411,.387
Ty Lawson,.774,.268,.149,.144,.211,.226,.502,.629,.410,.520,.400,.288
Jake Layman,.427,.191,.056,.022,.157,.573,.342,.471,.400,.500,.143,.255
Courtney Lee,.618,.163,.107,.152,.202,.382,.490,.574,.427,.486,.444,.401
David Lee,1.000,.600,.245,.081,.074,.000,.590,.706,.417,.471,.355,
Alex Len,.974,.510,.238,.097,.127,.026,.503,.669,.345,.267,.322,.250
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Kawhi Leonard,.705,.172,.143,.180,.210,.295,.529,.664,.527,.441,.493,.380
Meyers Leonard,.437,.090,.103,.085,.159,.563,.436,.706,.385,.313,.383,.347
Jon Leuer,.741,.263,.150,.181,.149,.259,.545,.788,.423,.453,.354,.293
Caris LeVert,.516,.284,.097,.071,.066,.484,.571,.676,.351,.556,.440,.321
DeAndre Liggins,.676,.451,.092,.028,.106,.324,.396,.531,.077,.000,.200,.370
DeAndre Liggins,.669,.441,.088,.029,.110,.331,.385,.517,.083,.000,.200,.378
DeAndre Liggins,.833,.667,.167,.000,.000,.167,.600,.750,.000,,,.000
Damian Lillard,.611,.269,.126,.080,.137,.389,.492,.600,.335,.437,.451,.370
Jeremy Lin,.610,.235,.153,.098,.125,.390,.480,.553,.377,.538,.420,.372
Shaun Livingston,.991,.222,.130,.532,.104,.009,.550,.786,.683,.458,.364,.333
Shawn Long,.826,.642,.073,.028,.073,.174,.600,.686,.375,.000,.375,.368
Kevon Looney,.916,.701,.121,.037,.056,.084,.551,.680,.231,.000,.000,.222
Brook Lopez,.670,.229,.298,.108,.037,.330,.536,.675,.479,.468,.326,.346
Robin Lopez,.997,.312,.324,.094,.267,.003,.494,.566,.474,.452,.449,.000
Kevin Love,.551,.212,.156,.099,.084,.449,.471,.560,.415,.430,.397,.373
Kyle Lowry,.490,.194,.167,.059,.071,.510,.518,.680,.399,.463,.400,.412
John Lucas III,.750,.250,.000,.500,.000,.250,.333,1.000,,.000,,.000
Timothé Luwawu-Cabarrot,.554,.393,.108,.028,.022,.446,.475,.606,.179,.100,.125,.311
Trey Lyles,.535,.182,.180,.080,.093,.465,.400,.538,.329,.286,.366,.319
Sheldon Mac,.600,.227,.093,.133,.147,.400,.511,.471,.571,.700,.364,.233
Shelvin Mack,.685,.239,.184,.165,.100,.315,.510,.637,.443,.444,.421,.308
Ian Mahinmi,1.000,.631,.324,.027,.009,.000,.586,.657,.500,.333,.000,
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Thon Maker,.591,.337,.122,.055,.077,.409,.514,.639,.364,.300,.357,.378
Boban Marjanović,1.000,.417,.485,.098,.000,.000,.545,.764,.391,.385,,
Jarell Martin,.834,.517,.099,.040,.179,.166,.389,.423,.200,.500,.370,.360
Wesley Matthews,.434,.113,.091,.112,.119,.566,.432,.552,.377,.432,.356,.363
Luc Mbah a Moute,.709,.450,.048,.016,.196,.291,.552,.624,.167,.333,.500,.391
James Michael McAdoo,.932,.590,.188,.077,.085,.068,.550,.667,.364,.444,.200,.250
Patrick McCaw,.498,.290,.078,.057,.073,.502,.533,.690,.421,.286,.222,.333
CJ McCollum,.695,.178,.148,.146,.222,.305,.506,.588,.488,.507,.453,.421
T.J. McConnell,.893,.350,.273,.174,.096,.107,.492,.615,.407,.461,.347,.200
Chris McCullough,.781,.438,.063,.125,.156,.219,.600,.571,.500,1.000,.400,.143
Chris McCullough,.806,.452,.065,.129,.161,.194,.600,.571,.500,1.000,.400,.167
Chris McCullough,.000,.000,.000,.000,.000,1.000,,,,,,.000
K.J. McDaniels,.609,.349,.178,.041,.041,.391,.553,.644,.467,.286,.429,.303
K.J. McDaniels,.603,.368,.176,.044,.015,.397,.537,.640,.417,.333,.000,.333
K.J. McDaniels,.614,.337,.178,.040,.059,.386,.565,.647,.500,.250,.500,.282
Doug McDermott,.581,.185,.135,.115,.149,.419,.502,.620,.433,.439,.459,.370
Doug McDermott,.598,.201,.123,.110,.166,.402,.493,.587,.457,.415,.452,.373
Doug McDermott,.532,.137,.169,.129,.097,.468,.530,.765,.381,.500,.500,.362
JaVale McGee,.991,.777,.188,.019,.003,.009,.658,.730,.400,.500,.000,.000
Rodney McGruder,.522,.215,.185,.059,.061,.478,.488,.707,.341,.296,.321,.332
Ben McLemore,.594,.210,.115,.060,.212,.406,.462,.648,.313,.240,.416,.382
Jordan McRae,.660,.287,.113,.127,.133,.340,.404,.442,.353,.105,.650,.353
Josh McRoberts,.737,.288,.144,.144,.153,.263,.356,.588,.059,.176,.389,.419
Jodie Meeks,.465,.148,.074,.105,.137,.535,.395,.526,.421,.259,.343,.409
Salah Mejri,.978,.737,.117,.036,.088,.022,.649,.733,.500,.800,.083,.333
Jordan Mickey,.971,.676,.147,.000,.147,.029,.455,.522,.200,,.400,.000
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Khris Middleton,.688,.126,.201,.186,.174,.312,.459,.643,.403,.419,.431,.433
C.J. Miles,.368,.127,.070,.043,.128,.632,.471,.634,.400,.464,.349,.413
Mike Miller,.130,.000,.087,.000,.043,.870,.333,,.500,,.000,.400
Patty Mills,.428,.148,.027,.027,.230,.572,.474,.641,.294,.412,.385,.414
Elijah Millsap,.714,.286,.143,.000,.286,.286,.200,.500,.000,,.000,.000
Paul Millsap,.752,.254,.216,.184,.098,.248,.486,.611,.395,.475,.379,.311
Nikola Mirotić,.397,.206,.070,.059,.059,.603,.520,.643,.409,.459,.297,.342
Greg Monroe,.994,.569,.303,.055,.066,.006,.536,.620,.414,.475,.438,.000
E'Twaun Moore,.664,.192,.199,.139,.137,.336,.501,.681,.488,.360,.400,.370
Marcus Morris,.645,.113,.086,.192,.255,.355,.466,.623,.356,.430,.459,.331
Markieff Morris,.780,.287,.181,.154,.157,.220,.483,.612,.422,.401,.400,.362
Anthony Morrow,.472,.063,.155,.151,.099,.528,.479,.563,.538,.395,.480,.308
Anthony Morrow,.466,.063,.152,.143,.103,.534,.490,.571,.588,.344,.522,.294
Anthony Morrow,.517,.069,.172,.207,.069,.483,.400,.500,.200,.667,.000,.429
Donatas Motiejūnas,.659,.188,.399,.065,.007,.341,.505,.692,.436,.444,.000,.234
Timofey Mozgov,.997,.439,.259,.125,.174,.003,.517,.660,.353,.439,.456,.000
Emmanuel Mudiay,.677,.363,.113,.111,.094,.323,.408,.505,.290,.262,.327,.315
Shabazz Muhammad,.758,.353,.244,.119,.040,.242,.528,.697,.425,.324,.292,.338
Dejounte Murray,.802,.293,.362,.095,.052,.198,.441,.559,.452,.182,.167,.391
Jamal Murray,.529,.226,.096,.090,.116,.471,.466,.612,.357,.379,.341,.334
Mike Muscala,.674,.291,.077,.131,.175,.326,.546,.684,.423,.477,.424,.418
Larry Nance Jr.,.900,.416,.186,.114,.191,.100,.554,.700,.478,.317,.435,.278
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Shabazz Napier,.497,.202,.055,.055,.186,.503,.429,.432,.400,.400,.441,.370
Maurice Ndour,.919,.384,.163,.198,.151,.081,.481,.727,.286,.353,.308,.143
Gary Neal,.714,.000,.000,.143,.571,.286,.000,,,.000,.000,.000
Jameer Nelson,.548,.212,.079,.056,.200,.452,.489,.594,.479,.324,.430,.388
Raul Neto,.659,.396,.110,.066,.099,.341,.517,.639,.500,.000,.333,.323
Georges Niang,.667,.306,.250,.083,.028,.333,.333,.455,.333,.000,.000,.083
Andrew Nicholson,.757,.216,.297,.180,.063,.243,.452,.708,.364,.250,.571,.185
Andrew Nicholson,.792,.234,.364,.156,.039,.208,.443,.667,.357,.333,.333,.188
Andrew Nicholson,.676,.176,.147,.235,.118,.324,.478,.833,.400,.125,.750,.182
Joakim Noah,.995,.881,.089,.000,.015,.005,.493,.534,.222,,.000,.000
Nerlens Noel,.997,.625,.162,.094,.120,.003,.597,.710,.520,.241,.378,.000
Nerlens Noel,.994,.634,.166,.080,.120,.006,.615,.721,.483,.214,.476,.000
Nerlens Noel,1.000,.612,.157,.112,.119,.000,.575,.695,.571,.267,.250,
Lucas Nogueira,.923,.776,.103,.013,.032,.077,.694,.760,.375,.000,.400,.250
Steve Novak,.143,.000,.143,.000,.000,.857,1.000,,1.000,,,.167
Dirk Nowitzki,.692,.062,.053,.217,.360,.308,.463,.571,.444,.476,.439,.378
Jusuf Nurkić,.998,.612,.285,.015,.084,.002,.508,.578,.428,.250,.333,.000
Jusuf Nurkić,1.000,.638,.285,.017,.057,.000,.507,.579,.412,.400,.235,
Jusuf Nurkić,.996,.581,.284,.013,.119,.004,.511,.577,.448,.000,.393,.000
David Nwaba,.938,.753,.123,.025,.037,.062,.605,.656,.500,.000,.333,.200
Johnny O'Bryant,.800,.300,.167,.200,.133,.200,.500,.667,.400,.500,.250,.500
Johnny O'Bryant,.800,.333,.200,.133,.133,.200,.417,.800,.000,.500,.000,.667
Johnny O'Bryant,.800,.267,.133,.267,.133,.200,.583,.500,1.000,.500,.500,.333
Kyle O'Quinn,.959,.470,.119,.114,.257,.041,.538,.660,.469,.404,.406,.118
Daniel Ochefu,1.000,.630,.296,.037,.037,.000,.444,.529,.375,.000,.000,
Jahlil Okafor,1.000,.408,.374,.161,.055,.000,.514,.698,.409,.382,.269,
Victor Oladipo,.622,.265,.092,.118,.144,.378,.491,.607,.349,.418,.440,.361
Kelly Olynyk,.622,.368,.110,.065,.083,.378,.608,.754,.429,.364,.357,.354
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Arinze Onuaku,1.000,.000,.750,.250,.000,.000,.500,,.667,.000,,
Chinanu Onuaku,1.000,.714,.286,.000,.000,.000,.714,.800,.500,,,
Kelly Oubre Jr.,.575,.330,.095,.068,.084,.425,.520,.623,.333,.400,.405,.287
Zaza Pachulia,.993,.664,.150,.085,.094,.007,.538,.618,.391,.308,.414,.000
Georgios Papagiannis,.980,.363,.392,.157,.069,.020,.560,.730,.500,.438,.286,.000
Jabari Parker,.781,.416,.146,.069,.150,.219,.525,.673,.361,.286,.385,.365
Tony Parker,.879,.285,.223,.112,.258,.121,.484,.580,.409,.391,.483,.333
Chandler Parsons,.581,.288,.059,.131,.104,.419,.388,.578,.000,.345,.130,.269
Lamar Patterson,.600,.333,.133,.133,.000,.400,.222,.200,.000,.500,,.167
Patrick Patterson,.341,.128,.112,.070,.031,.659,.458,.551,.419,.444,.250,.372
Chris Paul,.615,.074,.070,.210,.261,.385,.518,.603,.564,.497,.498,.411
Adreian Payne,.722,.315,.148,.074,.185,.278,.513,.471,.500,.750,.500,.200
Cameron Payne,.554,.140,.135,.140,.140,.446,.346,.333,.423,.407,.222,.314
Cameron Payne,.600,.146,.154,.169,.131,.400,.346,.316,.400,.364,.294,.308
Cameron Payne,.460,.127,.095,.079,.159,.540,.345,.375,.500,.600,.100,.324
Elfrid Payton,.840,.424,.219,.088,.106,.160,.509,.610,.430,.363,.402,.274
Gary Payton II,.591,.364,.136,.091,.000,.409,.538,.750,.000,.500,,.111
Paul Pierce*,.386,.086,.029,.129,.143,.614,.481,.500,1.000,.556,.300,.349
Marshall Plumlee,1.000,.633,.233,.000,.100,.000,.533,.684,.286,,.333,
Mason Plumlee,.990,.626,.197,.080,.090,.010,.541,.654,.398,.320,.250,.000
Mason Plumlee,.989,.609,.190,.081,.109,.011,.538,.658,.381,.389,.250,.000
Mason Plumlee,.994,.669,.215,.077,.044,.006,.550,.645,.436,.143,.250,.000
Miles Plumlee,1.000,.598,.348,.054,.000,.000,.478,.564,.375,.200,,
Miles Plumlee,1.000,.574,.368,.059,.000,.000,.441,.538,.320,.250,,
Miles Plumlee,1.000,.667,.292,.042,.000,.000,.583,.625,.571,.000,,
Jakob Poeltl,1.000,.722,.235,.035,.009,.000,.583,.614,.519,.500,.000,
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Otto Porter Jr.,.575,.197,.100,.090,.189,.425,.576,.709,.513,.500,.507,.434
Bobby Portis,.744,.267,.160,.115,.203,.256,.541,.690,.550,.302,.474,.333
Kristaps Porziņģis,.681,.207,.162,.196,.116,.319,.493,.701,.338,.482,.360,.357
Dwight Powell,.804,.446,.103,.053,.199,.196,.571,.762,.385,.400,.293,.284
Norman Powell,.658,.411,.128,.030,.091,.342,.514,.606,.354,.200,.413,.324
Alex Poythress,.648,.500,.074,.074,.000,.352,.543,.556,.750,.250,,.316
Ronnie Price,.292,.083,.042,.083,.083,.708,.143,.000,.000,.500,.000,.176
Taurean Prince,.642,.361,.133,.095,.056,.358,.443,.534,.342,.259,.375,.324
Tim Quarterman,.552,.207,.103,.103,.138,.448,.500,.667,.667,.000,.500,.385
Chasson Randle,.520,.327,.133,.041,.020,.480,.471,.531,.385,.500,.000,.340
Chasson Randle,.423,.192,.115,.077,.038,.577,.545,.600,.333,1.000,.000,.400
Chasson Randle,.556,.375,.139,.028,.014,.444,.450,.519,.400,.000,.000,.313
Julius Randle,.918,.437,.335,.062,.085,.082,.507,.651,.367,.500,.318,.270
Zach Randolph,.902,.293,.283,.111,.214,.098,.474,.610,.447,.421,.354,.223
J.J. Redick,.474,.076,.056,.049,.293,.526,.462,.559,.480,.341,.452,.429
Willie Reed,.986,.614,.246,.084,.039,.014,.573,.703,.386,.333,.273,.250
Josh Richardson,.558,.172,.096,.101,.189,.442,.444,.545,.408,.519,.330,.330
Malachi Richardson,.588,.118,.103,.074,.294,.412,.500,.750,.286,.400,.500,.286
Austin Rivers,.591,.298,.183,.055,.055,.409,.491,.592,.403,.475,.250,.371
Andre Roberson,.603,.518,.069,.004,.013,.397,.609,.667,.250,.000,.333,.245
Brian Roberts,.639,.172,.115,.123,.230,.361,.372,.429,.143,.333,.464,.386
Glenn Robinson III,.630,.228,.101,.080,.222,.370,.512,.623,.441,.481,.427,.392
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Thomas Robinson,.995,.643,.209,.097,.046,.005,.538,.643,.463,.158,.222,.000
Sergio Rodríguez,.530,.140,.110,.106,.174,.470,.415,.587,.390,.368,.323,.365
Rajon Rondo,.763,.351,.152,.061,.200,.237,.418,.497,.459,.147,.330,.376
Derrick Rose,.939,.411,.201,.149,.177,.061,.487,.557,.413,.432,.457,.217
Terrence Ross,.476,.105,.088,.113,.168,.524,.518,.654,.515,.464,.480,.363
Terrence Ross,.466,.115,.081,.106,.159,.534,.516,.673,.538,.431,.461,.375
Terrence Ross,.494,.086,.101,.124,.184,.506,.523,.609,.481,.515,.510,.341
Terry Rozier,.564,.275,.090,.092,.107,.436,.405,.469,.243,.368,.409,.318
Ricky Rubio,.698,.194,.062,.105,.337,.302,.443,.484,.325,.471,.434,.306
Damjan Rudež,.273,.045,.011,.045,.170,.727,.458,.750,.000,.500,.400,.313
Brandon Rush,.390,.176,.048,.043,.128,.610,.356,.424,.222,.250,.333,.386
D'Angelo Russell,.557,.146,.131,.125,.153,.443,.447,.559,.465,.352,.406,.352
Domantas Sabonis,.669,.283,.206,.067,.114,.331,.438,.551,.333,.219,.473,.321
Larry Sanders,1.000,.750,.250,.000,.000,.000,.250,.333,.000,,,
Dario Šarić,.632,.283,.146,.056,.149,.368,.469,.599,.437,.404,.275,.311
Tomáš Satoranský,.748,.320,.218,.122,.082,.252,.473,.468,.500,.444,.500,.243
Dennis Schröder,.758,.375,.125,.091,.168,.242,.487,.558,.382,.387,.456,.340
Luis Scola,.669,.384,.199,.053,.040,.331,.535,.672,.400,.375,.000,.340
Mike Scott,.542,.119,.169,.169,.068,.458,.406,.571,.400,.300,.500,.148
Thabo Sefolosha,.696,.365,.089,.084,.157,.304,.484,.625,.343,.273,.355,.342
Wayne Selden,.517,.310,.086,.069,.052,.483,.600,.778,.400,.250,.333,.250
Wayne Selden,.125,.125,.000,.000,.000,.875,1.000,1.000,,,,.571
Wayne Selden,.580,.340,.100,.080,.060,.420,.586,.765,.400,.250,.333,.143
Kevin Séraphin,.990,.263,.338,.192,.197,.010,.556,.712,.582,.342,.513,.000
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Ramon Sessions,.764,.312,.240,.122,.091,.236,.393,.512,.333,.281,.292,.339
Iman Shumpert,.466,.151,.049,.065,.198,.534,.469,.622,.125,.375,.474,.360
Pascal Siakam,.966,.463,.249,.112,.141,.034,.515,.600,.490,.304,.448,.143
Jonathon Simmons,.758,.349,.140,.081,.188,.242,.461,.592,.356,.412,.316,.294
Kyle Singler,.554,.386,.084,.048,.036,.446,.587,.719,.286,.250,.333,.189
Marcus Smart,.557,.224,.179,.077,.076,.443,.420,.488,.396,.362,.333,.283
Ish Smith,.860,.294,.171,.142,.252,.140,.467,.573,.328,.491,.429,.267
J.R. Smith,.239,.067,.034,.039,.101,.761,.329,.625,.000,.357,.222,.351
Jason Smith,.763,.173,.076,.097,.416,.237,.546,.667,.400,.531,.526,.474
Tony Snell,.344,.170,.048,.052,.078,.656,.548,.685,.308,.464,.429,.406
Marreese Speights,.495,.245,.126,.055,.068,.505,.520,.634,.420,.333,.459,.372
Tiago Splitter,.806,.613,.194,.000,.000,.194,.480,.526,.333,,,.333
Nik Stauskas,.434,.241,.062,.057,.073,.566,.433,.536,.205,.472,.261,.368
Lance Stephenson,.833,.250,.133,.150,.300,.167,.480,.733,.438,.222,.417,.300
Lance Stephenson,.818,.345,.127,.109,.236,.182,.556,.737,.429,.333,.462,.100
Lance Stephenson,.905,.190,.048,.238,.429,.095,.526,.750,1.000,.000,.667,.000
Lance Stephenson,.818,.159,.182,.159,.318,.182,.361,.714,.375,.286,.214,.625
Jarnell Stokes,1.000,1.000,.000,.000,.000,.000,1.000,1.000,,,,
Diamond Stone,1.000,.308,.231,.154,.308,.000,.231,.250,.000,.000,.500,
Rodney Stuckey,.754,.213,.131,.168,.242,.246,.391,.500,.313,.463,.288,.317
Jared Sullinger,.617,.255,.149,.085,.149,.383,.414,.583,.143,.500,.286,.167
Edy Tavares,1.000,.400,.600,.000,.000,.000,.800,1.000,.667,,,
Edy Tavares,1.000,1.000,.000,.000,.000,.000,1.000,1.000,,,,
Edy Tavares,1.000,.250,.750,.000,.000,.000,.750,1.000,.667,,,
Isaiah Taylor,.714,.286,.286,.000,.143,.286,.200,.000,.000,,1.000,.000
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Jeff Teague,.723,.237,.295,.099,.091,.277,.475,.558,.407,.500,.458,.357
Mirza Teletović,.270,.115,.055,.045,.055,.730,.460,.542,.435,.316,.435,.341
Garrett Temple,.491,.190,.069,.076,.153,.509,.476,.646,.467,.455,.288,.373
Jason Terry,.296,.115,.074,.049,.058,.704,.444,.500,.500,.333,.357,.427
Isaiah Thomas,.561,.331,.104,.064,.062,.439,.528,.589,.359,.516,.500,.379
Lance Thomas,.652,.217,.152,.061,.221,.348,.371,.415,.351,.333,.352,.447
Hollis Thompson,.525,.235,.120,.075,.095,.475,.429,.553,.375,.400,.211,.337
Hollis Thompson,.553,.245,.113,.088,.107,.447,.455,.615,.333,.429,.235,.366
Hollis Thompson,.415,.195,.146,.024,.049,.585,.294,.250,.500,.000,.000,.250
Klay Thompson,.530,.156,.061,.124,.189,.470,.516,.664,.393,.474,.462,.414
Tristan Thompson,.993,.686,.263,.034,.009,.007,.604,.677,.435,.467,.500,.000
Marcus Thornton,.619,.214,.171,.071,.162,.381,.431,.600,.333,.467,.294,.350
Mike Tobey,1.000,.750,.000,.000,.250,.000,.250,.333,,,.000,
Anthony Tolliver,.345,.151,.103,.040,.054,.655,.537,.660,.528,.214,.421,.391
Axel Toupane,.556,.111,.000,.000,.444,.444,.800,1.000,,,.750,.250
Axel Toupane,.000,.000,.000,.000,.000,1.000,,,,,,.000
Axel Toupane,.625,.125,.000,.000,.500,.375,.800,1.000,,,.750,.333
Karl-Anthony Towns,.814,.378,.252,.074,.109,.186,.582,.707,.499,.473,.416,.367
P.J. Tucker,.593,.299,.160,.071,.062,.407,.451,.507,.377,.412,.433,.357
P.J. Tucker,.616,.319,.155,.079,.059,.384,.463,.522,.364,.464,.429,.338
P.J. Tucker,.531,.242,.172,.047,.070,.469,.412,.452,.409,.167,.444,.400
Evan Turner,.786,.197,.176,.263,.149,.214,.470,.550,.536,.421,.378,.263
Myles Turner,.868,.295,.150,.122,.300,.132,.536,.715,.469,.453,.429,.348
Beno Udrih,.838,.213,.096,.279,.249,.162,.491,.595,.526,.509,.367,.344
Tyler Ulis,.819,.101,.151,.275,.295,.181,.455,.409,.485,.500,.411,.266
Jarrod Uthoff,.763,.237,.211,.184,.132,.237,.448,.556,.500,.429,.200,.333
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Jonas Valančiūnas,.997,.446,.295,.145,.113,.003,.557,.626,.570,.431,.405,.500
Denzel Valentine,.278,.076,.090,.042,.069,.722,.363,.545,.231,.417,.300,.351
Fred VanVleet,.739,.378,.180,.063,.108,.261,.341,.429,.100,.429,.417,.379
Anderson Varejão,1.000,.500,.357,.143,.000,.000,.357,.286,.400,.500,,
Greivis Vásquez,.625,.125,.375,.125,.000,.375,.200,.000,.000,1.000,,.333
Rashad Vaughn,.481,.167,.115,.058,.141,.519,.413,.654,.167,.111,.455,.321
Noah Vonleh,.926,.515,.211,.033,.167,.074,.492,.561,.386,.222,.467,.350
Nikola Vučević,.927,.215,.256,.193,.264,.073,.481,.608,.485,.417,.419,.307
Sasha Vujačić,.456,.074,.015,.074,.294,.544,.306,.200,.000,.200,.375,.311
Dwyane Wade,.848,.250,.160,.206,.232,.152,.456,.569,.425,.431,.374,.310
Dion Waiters,.676,.345,.077,.051,.201,.324,.438,.507,.294,.235,.429,.395
Kemba Walker,.585,.304,.065,.073,.144,.415,.476,.549,.330,.387,.428,.399
John Wall,.810,.380,.082,.109,.238,.190,.480,.593,.364,.376,.389,.327
T.J. Warren,.880,.290,.221,.200,.167,.120,.527,.746,.456,.399,.397,.265
C.J. Watson,.577,.185,.056,.089,.246,.423,.448,.522,.429,.409,.410,.305
Briante Weber,.833,.367,.200,.083,.183,.167,.480,.682,.417,.400,.182,.100
Briante Weber,.786,.286,.214,.000,.286,.214,.455,.750,.000,,.500,.000
Briante Weber,.848,.391,.196,.109,.152,.152,.487,.667,.556,.400,.000,.143
David West,.968,.274,.210,.103,.381,.032,.541,.667,.509,.385,.510,.375
Russell Westbrook,.700,.293,.067,.171,.167,.300,.459,.576,.305,.434,.345,.343
Okaro White,.609,.322,.126,.080,.080,.391,.396,.500,.182,.571,.143,.353
Isaiah Whitehead,.707,.386,.169,.057,.094,.293,.446,.520,.384,.345,.313,.295
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Hassan Whiteside,1.000,.445,.374,.106,.075,.000,.557,.741,.423,.398,.370,
Andrew Wiggins,.816,.291,.131,.139,.253,.184,.473,.650,.374,.365,.383,.356
C.J. Wilcox,.516,.129,.000,.032,.355,.484,.313,.000,,1.000,.364,.200
Alan Williams,.996,.498,.408,.086,.004,.004,.519,.609,.431,.435,.000,.000
Deron Williams,.610,.135,.145,.112,.218,.390,.486,.543,.494,.433,.473,.363
Deron Williams,.600,.130,.137,.113,.221,.400,.485,.542,.484,.451,.470,.348
Deron Williams,.639,.150,.170,.109,.211,.361,.489,.545,.520,.375,.484,.415
Derrick Williams,.602,.369,.053,.057,.119,.398,.531,.589,.308,.500,.483,.309
Derrick Williams,.672,.365,.058,.073,.168,.328,.489,.520,.250,.700,.435,.200
Derrick Williams,.514,.374,.047,.037,.056,.486,.600,.675,.400,.000,.667,.404
Lou Williams,.553,.207,.172,.113,.062,.447,.480,.614,.424,.363,.371,.365
Lou Williams,.568,.204,.187,.117,.064,.432,.489,.647,.423,.360,.383,.385
Lou Williams,.511,.216,.133,.102,.057,.489,.452,.526,.429,.370,.333,.318
Marvin Williams,.497,.230,.143,.070,.055,.503,.494,.611,.416,.367,.359,.350
Reggie Williams,.522,.174,.087,.087,.174,.478,.250,.500,.000,.500,.000,.455
Troy Williams,.629,.431,.102,.030,.060,.371,.524,.597,.353,.600,.300,.290
Troy Williams,.667,.463,.098,.033,.065,.333,.500,.561,.333,.500,.375,.244
Troy Williams,.523,.341,.114,.023,.045,.477,.609,.733,.400,1.000,.000,.381
Kyle Wiltjer,.071,.000,.000,.000,.071,.929,.000,,,,.000,.308
Justise Winslow,.844,.320,.258,.062,.204,.156,.384,.472,.379,.214,.304,.200
Jeff Withey,.990,.777,.165,.019,.029,.010,.539,.600,.235,1.000,.333,.000
Christian Wood,.783,.652,.087,.043,.000,.217,.667,.800,.000,.000,,.000
Metta World Peace,.441,.132,.059,.059,.191,.559,.333,.444,.500,.500,.154,.237
Brandan Wright,.993,.630,.252,.096,.015,.007,.619,.729,.441,.385,.500,.000
Delon Wright,.741,.379,.233,.069,.052,.259,.453,.568,.407,.375,.000,.333
James Young,.397,.172,.086,.069,.069,.603,.565,.900,.400,.250,.250,.343
Joe Young,.681,.181,.083,.153,.264,.319,.429,.462,.500,.273,.474,.217
Nick Young,.335,.082,.030,.073,.150,.665,.481,.673,.316,.413,.442,.404
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Thaddeus Young,.828,.438,.281,.044,.067,.172,.557,.651,.482,.400,.348,.381
Cody Zeller,.998,.655,.194,.029,.120,.002,.572,.655,.477,.615,.264,.000
Tyler Zeller,.994,.500,.190,.019,.285,.006,.497,.620,.400,.000,.378,.000
Stephen Zimmerman,1.000,.290,.323,.258,.129,.000,.323,.556,.300,.125,.250,
Paul Zipser,.552,.222,.095,.050,.186,.448,.451,.612,.333,.364,.341,.333
Ivica Zubac,.987,.403,.399,.092,.088,.013,.536,.615,.474,.455,.571,.000
