Player,pct_2P_2010,pct_0-3_2010,pct_3-10_2010,pct_10-16_2010,pct_16-3P_2010,pct_3P_2010,att_2P_2010,att_0-3_2010,att_3-10_2010,att_10-16_2010,att_16-3P_2010,att_3P_2010
James Johnson,.781,.500,.062,.038,.181,.219,.488,.600,.308,.375,.263,.326
Joe Johnson,.747,.188,.220,.111,.229,.253,.488,.569,.528,.429,.413,.369
Dahntay Jones,.949,.335,.152,.119,.342,.051,.479,.612,.453,.446,.371,.125
Dwayne Jones,,,,,,,,,,,,
James Jones,.244,.025,.008,.034,.176,.756,.207,.000,.000,.250,.238,.411
Solomon Jones,.983,.318,.153,.261,.250,.017,.451,.589,.296,.348,.477,.000
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
DeAndre Jordan,.992,.861,.088,.034,.008,.008,.610,.639,.524,.250,.000,.000
Chris Kaman,.995,.334,.227,.230,.204,.005,.492,.604,.480,.366,.465,.000
Jason Kapono,.432,.040,.007,.090,.296,.568,.485,.750,.500,.444,.461,.368
Coby Karl,.656,.438,.156,.000,.063,.344,.429,.571,.200,,.000,.182
Coby Karl,,,,,,,,,,,,
Coby Karl,.656,.438,.156,.000,.063,.344,.429,.571,.200,,.000,.182
Jason Kidd*,.383,.133,.037,.052,.161,.617,.420,.551,.200,.371,.380,.425
Andrei Kirilenko,.815,.454,.056,.023,.282,.185,.555,.712,.111,.455,.397,.292
Kyle Korver,.607,.075,.014,.079,.439,.393,.465,.619,.000,.455,.455,.536
Kosta Koufos,1.000,.617,.255,.043,.085,.000,.468,.586,.333,.000,.250,
Nenad Krstić,.991,.300,.098,.125,.468,.009,.505,.649,.455,.386,.454,.200
Oliver Lafayette,.667,.000,.167,.000,.500,.333,.500,,1.000,,.333,.500
Carl Landry,.997,.438,.213,.139,.207,.003,.537,.694,.409,.434,.404,.333
Carl Landry,1.000,.504,.230,.125,.141,.000,.547,.683,.449,.406,.346,
Carl Landry,.992,.343,.187,.158,.303,.008,.521,.715,.338,.467,.443,.333
Marcus Landry,.349,.209,.047,.000,.093,.651,.467,.556,.000,,.500,.321
Marcus Landry,.366,.220,.049,.000,.098,.634,.467,.556,.000,,.500,.346
Marcus Landry,.000,.000,.000,.000,.000,1.000,,,,,,.000
Acie Law,.787,.600,.080,.040,.067,.213,.508,.578,.000,1.000,.200,.313
Acie Law,.786,.643,.071,.071,.000,.214,.727,.778,.000,1.000,,.333
Acie Law,.938,.625,.125,.063,.125,.063,.333,.400,.000,1.000,.000,.000
Acie Law,.733,.578,.067,.022,.067,.267,.515,.577,.000,1.000,.333,.333
Ty Lawson,.787,.454,.123,.067,.144,.213,.544,.605,.354,.577,.500,.410
Courtney Lee,.710,.275,.065,.133,.237,.290,.476,.610,.220,.388,.440,.338
David Lee,.994,.464,.134,.114,.282,.006,.549,.663,.435,.490,.439,.000
Rashard Lewis,.475,.149,.132,.111,.083,.525,.476,.525,.538,.393,.403,.397
Shaun Livingston,.970,.204,.144,.328,.294,.030,.533,.683,.517,.485,.492,.000
Shaun Livingston,.875,.250,.125,.313,.188,.125,.357,.250,.500,.600,.000,.000
Shaun Livingston,.978,.200,.146,.330,.303,.022,.547,.730,.519,.475,.518,.000
Brook Lopez,.998,.476,.220,.124,.179,.002,.500,.611,.468,.371,.332,.000
Robin Lopez,1.000,.591,.271,.113,.024,.000,.588,.692,.481,.303,.571,
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Kevin Love,.836,.427,.176,.105,.127,.164,.474,.565,.386,.338,.402,.330
Kyle Lowry,.707,.397,.119,.067,.125,.293,.448,.516,.382,.387,.328,.272
Corey Maggette,.944,.409,.113,.091,.331,.056,.531,.685,.330,.383,.451,.260
Jamaal Magloire,1.000,.661,.304,.018,.018,.000,.500,.622,.294,.000,.000,
Ian Mahinmi,1.000,.564,.273,.091,.073,.000,.636,.774,.600,.200,.250,
Shawn Marion,.976,.482,.333,.130,.031,.024,.516,.616,.429,.406,.375,.158
Sean Marks,1.000,.625,.000,.000,.375,.000,.500,.600,,,.333,
Cartier Martin,.640,.250,.140,.074,.176,.360,.379,.559,.211,.200,.333,.347
Cartier Martin,.648,.250,.170,.102,.125,.352,.386,.591,.267,.222,.273,.323
Cartier Martin,.625,.250,.083,.021,.271,.375,.367,.500,.000,.000,.385,.389
Kenyon Martin,.953,.360,.224,.100,.269,.047,.465,.632,.439,.323,.317,.276
Kevin Martin,.697,.215,.094,.107,.281,.303,.453,.564,.462,.351,.405,.333
Kevin Martin,.676,.201,.109,.100,.265,.324,.419,.544,.432,.294,.367,.355
Kevin Martin,.718,.229,.079,.113,.297,.282,.484,.580,.500,.400,.438,.310
Desmond Mason,1.000,.583,.000,.333,.083,.000,.417,.571,,.000,1.000,
Roger Mason,.468,.087,.016,.046,.319,.532,.453,.535,.250,.304,.462,.333
Wesley Matthews,.708,.421,.112,.042,.133,.292,.525,.597,.524,.333,.360,.382
Jason Maxiell,.998,.414,.147,.214,.222,.002,.512,.663,.475,.427,.337,.000
Sean May,.964,.153,.162,.045,.604,.036,.477,.294,.611,.600,.478,.000
Eric Maynor,.807,.223,.323,.106,.155,.193,.444,.463,.412,.513,.439,.310
Eric Maynor,.820,.278,.331,.105,.105,.180,.431,.432,.432,.500,.357,.208
Eric Maynor,.800,.191,.319,.106,.183,.200,.452,.489,.400,.520,.465,.362
O.J. Mayo,.700,.265,.096,.085,.254,.300,.490,.653,.336,.420,.402,.383
Luc Mbah a Moute,.954,.537,.087,.095,.236,.046,.486,.626,.313,.429,.253,.353
Antonio McDyess,.995,.229,.035,.173,.558,.005,.481,.684,.333,.351,.448,.000
JaVale McGee,.997,.603,.254,.117,.023,.003,.510,.649,.308,.278,.286,.000
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Tracy McGrady*,.728,.234,.077,.081,.336,.272,.439,.564,.389,.316,.392,.250
Tracy McGrady*,.895,.263,.000,.053,.579,.105,.353,.200,,.000,.455,.500
Tracy McGrady*,.713,.231,.083,.083,.315,.287,.448,.600,.389,.333,.382,.242
Dominic McGuire,1.000,.442,.173,.019,.365,.000,.365,.522,.000,.000,.368,
Dominic McGuire,1.000,.425,.150,.025,.400,.000,.375,.529,.000,.000,.375,
Dominic McGuire,1.000,.500,.250,.000,.250,.000,.333,.500,.000,,.333,
Josh McRoberts,.842,.500,.137,.048,.158,.158,.553,.699,.350,.286,.348,.348
Jodie Meeks,.507,.228,.022,.071,.187,.493,.456,.607,.333,.316,.340,.318
Jodie Meeks,.537,.232,.023,.068,.215,.463,.432,.512,.500,.250,.395,.280
Jodie Meeks,.451,.220,.022,.077,.132,.549,.512,.800,.000,.429,.167,.380
Pops Mensah-Bonsu,1.000,.848,.061,.091,.000,.000,.394,.464,.000,.000,,
Pops Mensah-Bonsu,1.000,1.000,.000,.000,.000,.000,.250,.250,,,,
Pops Mensah-Bonsu,1.000,.828,.069,.103,.000,.000,.414,.500,.000,.000,,
C.J. Miles,.614,.260,.075,.075,.205,.386,.484,.644,.381,.333,.374,.341
Darko Miličić,.995,.186,.578,.206,.025,.005,.493,.763,.424,.452,.400,.000
Darko Miličić,1.000,.118,.706,.059,.118,.000,.471,1.000,.417,1.000,.000,
Darko Miličić,.995,.193,.567,.219,.016,.005,.495,.750,.425,.439,.667,.000
Andre Miller,.912,.382,.112,.160,.258,.088,.469,.602,.431,.372,.346,.200
Brad Miller,.773,.312,.112,.074,.275,.227,.474,.580,.446,.442,.375,.280
Mike Miller,.605,.293,.065,.021,.226,.395,.515,.669,.321,.333,.388,.480
Patty Mills,.833,.292,.083,.125,.333,.167,.400,.286,1.000,.333,.375,.500
Paul Millsap,.987,.494,.131,.159,.203,.013,.543,.661,.394,.395,.469,.111
Nazr Mohammed,1.000,.553,.219,.161,.067,.000,.553,.630,.493,.436,.391,
Jamario Moon,.595,.287,.016,.057,.235,.405,.558,.732,.000,.429,.414,.320
Mikki Moore,1.000,.389,.122,.078,.411,.000,.600,.857,.364,.429,.459,
Randolph Morris,1.000,.415,.293,.244,.049,.000,.561,.529,.583,.500,1.000,
Adam Morrison,.753,.118,.200,.165,.271,.247,.422,.600,.529,.214,.391,.238
Anthony Morrow,.563,.139,.094,.148,.182,.437,.477,.531,.515,.481,.414,.456
Byron Mullens,1.000,.316,.105,.211,.368,.000,.368,.500,.000,.500,.286,
Troy Murphy,.590,.258,.058,.053,.221,.410,.533,.614,.447,.512,.467,.384
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Ronald Murray,.676,.259,.073,.119,.225,.324,.431,.520,.360,.321,.409,.312
Ronald Murray,.681,.253,.083,.124,.221,.319,.425,.471,.353,.333,.451,.313
Ronald Murray,.669,.268,.059,.110,.232,.331,.440,.589,.375,.300,.349,.311
Eduardo Nájera,.562,.384,.048,.034,.096,.438,.524,.589,.143,.400,.500,.297
Eduardo Nájera,.679,.415,.094,.057,.113,.321,.472,.591,.000,.333,.500,.176
Eduardo Nájera,.495,.366,.022,.022,.086,.505,.565,.588,.500,.500,.500,.340
Steve Nash*,.705,.155,.091,.177,.281,.295,.540,.725,.456,.540,.466,.426
Jameer Nelson,.680,.275,.071,.096,.238,.320,.481,.562,.440,.515,.387,.381
Rasho Nesterović,1.000,.329,.174,.107,.389,.000,.544,.714,.615,.375,.414,
Joakim Noah,1.000,.660,.165,.062,.113,.000,.504,.574,.314,.438,.407,
Andrés Nocioni,.576,.211,.143,.055,.167,.424,.408,.508,.345,.375,.347,.386
Steve Novak,.343,.009,.009,.028,.296,.657,.541,1.000,.000,1.000,.500,.310
Dirk Nowitzki,.919,.162,.082,.290,.384,.081,.487,.621,.439,.442,.473,.421
Patrick O'Bryant,.933,.267,.267,.267,.133,.067,.571,.500,.500,.500,1.000,.000
Jermaine O'Neal,.997,.281,.203,.323,.191,.003,.530,.679,.510,.440,.486,.000
Shaquille O'Neal*,.998,.583,.359,.050,.006,.002,.567,.663,.434,.478,.000,.000
Fabricio Oberto,1.000,.679,.232,.071,.018,.000,.625,.711,.538,.250,.000,
Greg Oden,1.000,.717,.224,.053,.007,.000,.605,.706,.353,.375,.000,
Lamar Odom,.754,.442,.133,.058,.120,.246,.510,.587,.429,.349,.393,.319
Emeka Okafor,1.000,.570,.271,.137,.021,.000,.530,.652,.382,.356,.286,
Mehmet Okur,.725,.321,.124,.098,.181,.275,.486,.582,.385,.447,.407,.385
Kevin Ollie,.978,.289,.044,.133,.511,.022,.409,.462,.500,.500,.348,.000
Travis Outlaw,.626,.164,.082,.117,.263,.374,.398,.500,.391,.424,.324,.381
Travis Outlaw,.693,.198,.079,.158,.257,.307,.371,.400,.250,.375,.385,.387
Travis Outlaw,.589,.144,.083,.094,.267,.411,.415,.577,.467,.471,.292,.378
Zaza Pachulia,.984,.614,.122,.093,.154,.016,.496,.550,.300,.348,.526,.000
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Jannero Pargo,.638,.113,.042,.087,.396,.362,.387,.535,.125,.455,.358,.275
Anthony Parker,.451,.082,.065,.084,.217,.549,.458,.641,.613,.300,.408,.414
Tony Parker,.953,.372,.158,.098,.325,.047,.497,.647,.478,.386,.369,.294
Chris Paul,.801,.192,.141,.173,.295,.199,.514,.607,.489,.500,.473,.409
Sasha Pavlović,.607,.173,.043,.100,.290,.393,.407,.635,.154,.467,.287,.297
Oleksiy Pecherov,.723,.229,.080,.106,.309,.277,.463,.628,.267,.450,.397,.269
Kendrick Perkins,.994,.594,.312,.073,.015,.006,.605,.739,.448,.237,.375,.000
Morris Peterson,.432,.169,.050,.053,.159,.568,.415,.569,.400,.188,.333,.363
Johan Petro,.990,.356,.277,.149,.208,.010,.540,.750,.357,.467,.476,.000
Paul Pierce*,.697,.321,.065,.141,.171,.303,.497,.629,.375,.369,.399,.414
Mickaël Piétrus,.432,.189,.020,.033,.189,.568,.502,.637,.545,.389,.382,.379
James Posey,.299,.186,.041,.032,.041,.701,.437,.500,.357,.455,.214,.335
Leon Powe,1.000,.714,.204,.061,.020,.000,.429,.486,.300,.333,.000,
Josh Powell,.918,.314,.144,.160,.299,.082,.360,.492,.321,.258,.293,.438
A.J. Price,.508,.172,.105,.102,.130,.492,.472,.607,.378,.389,.435,.345
Ronnie Price,.740,.351,.070,.079,.240,.260,.447,.576,.235,.526,.293,.286
Tayshaun Prince,.874,.233,.167,.148,.326,.126,.503,.689,.433,.419,.444,.370
Joel Przybilla,1.000,.942,.047,.012,.000,.000,.523,.556,.000,.000,,
Chris Quinn,.429,.089,.107,.089,.143,.571,.417,.600,.500,.600,.125,.313
Vladimir Radmanović,.604,.297,.099,.084,.125,.396,.442,.556,.222,.478,.324,.278
Vladimir Radmanović,.476,.286,.048,.048,.095,.524,.350,.417,.500,.500,.000,.318
Vladimir Radmanović,.628,.299,.108,.091,.130,.372,.455,.580,.200,.476,.367,.267
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Anthony Randolph,.984,.408,.184,.097,.294,.016,.447,.587,.386,.300,.341,.200
Shavlik Randolph,1.000,.722,.222,.000,.056,.000,.333,.308,.500,,.000,
Shavlik Randolph,1.000,.733,.200,.000,.067,.000,.333,.273,.667,,.000,
Shavlik Randolph,1.000,.667,.333,.000,.000,.000,.333,.500,.000,,,
Zach Randolph,.961,.451,.226,.100,.184,.039,.496,.580,.447,.366,.423,.288
Theo Ratliff,1.000,.414,.322,.184,.079,.000,.461,.651,.327,.357,.250,
Theo Ratliff,1.000,.417,.389,.194,.000,.000,.444,.467,.429,.429,,
Theo Ratliff,1.000,.414,.302,.181,.103,.000,.466,.708,.286,.333,.250,
Michael Redd,.718,.258,.146,.099,.216,.282,.373,.473,.355,.286,.304,.300
J.J. Redick,.505,.159,.036,.054,.255,.495,.473,.602,.600,.433,.383,.405
Chris Richard,1.000,.655,.310,.034,.000,.000,.517,.579,.444,.000,,
Jason Richardson,.599,.315,.100,.057,.127,.401,.528,.656,.460,.351,.346,.393
Quentin Richardson,.362,.200,.062,.034,.066,.638,.493,.625,.314,.316,.351,.397
Luke Ridnour,.736,.173,.074,.153,.335,.264,.513,.479,.471,.448,.570,.381
Nate Robinson,.548,.217,.059,.061,.211,.452,.474,.495,.414,.467,.471,.390
Nate Robinson,.595,.244,.071,.045,.235,.405,.505,.537,.417,.600,.481,.375
Nate Robinson,.446,.159,.032,.096,.159,.554,.386,.360,.400,.333,.440,.414
Sergio Rodríguez,.741,.405,.137,.063,.137,.259,.519,.592,.458,.364,.438,.352
Sergio Rodríguez,.779,.395,.174,.074,.137,.221,.493,.573,.424,.357,.423,.357
Sergio Rodríguez,.696,.416,.093,.050,.137,.304,.554,.612,.533,.375,.455,.347
Rajon Rondo,.912,.501,.157,.087,.166,.088,.536,.658,.394,.443,.353,.213
Derrick Rose,.956,.313,.141,.146,.355,.044,.500,.558,.531,.483,.443,.267
Quinton Ross,.811,.243,.045,.036,.486,.189,.400,.407,.200,.250,.426,.190
Quinton Ross,.768,.179,.054,.036,.500,.232,.465,.400,.333,.000,.536,.231
Quinton Ross,.855,.309,.036,.036,.473,.145,.340,.412,.000,.500,.308,.125
Brandon Roy,.787,.247,.099,.155,.286,.213,.512,.637,.485,.441,.451,.330
Brandon Rush,.570,.219,.071,.074,.205,.430,.433,.500,.440,.346,.389,.411
Kareem Rush,.727,.182,.091,.273,.182,.273,.375,.500,1.000,.333,.000,.333
John Salmons,.688,.260,.065,.158,.205,.312,.468,.570,.469,.401,.389,.382
John Salmons,.650,.243,.055,.130,.223,.350,.441,.556,.433,.408,.336,.380
John Salmons,.736,.282,.077,.194,.183,.264,.497,.584,.500,.395,.469,.385
Brian Scalabrine,.424,.118,.024,.012,.271,.576,.361,.700,.000,.000,.261,.327
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Luis Scola,.995,.357,.260,.117,.261,.005,.515,.653,.473,.422,.411,.200
Thabo Sefolosha,.703,.351,.061,.082,.211,.297,.494,.619,.333,.306,.398,.313
Ramon Sessions,.973,.414,.198,.155,.205,.027,.467,.543,.391,.419,.421,.067
Bobby Simmons,.462,.120,.043,.060,.239,.538,.407,.500,1.000,.429,.250,.317
James Singleton,.854,.331,.126,.094,.303,.146,.415,.524,.313,.500,.312,.189
James Singleton,.656,.250,.016,.078,.313,.344,.452,.563,.000,.400,.400,.227
James Singleton,.921,.358,.163,.100,.300,.079,.406,.515,.323,.526,.281,.133
Brian Skinner,1.000,.440,.200,.120,.240,.000,.400,.364,.400,1.000,.167,
Craig Smith,.987,.700,.181,.048,.058,.013,.574,.640,.500,.316,.217,.200
J.R. Smith,.548,.183,.110,.071,.184,.452,.477,.646,.447,.342,.379,.338
Jason Smith,.833,.351,.109,.178,.195,.167,.448,.623,.316,.323,.324,.345
Joe Smith,.964,.254,.161,.078,.472,.036,.409,.633,.419,.267,.308,.143
Josh Smith,.993,.550,.191,.026,.226,.007,.508,.658,.372,.346,.279,.000
Darius Songaila,.988,.275,.117,.125,.471,.012,.498,.642,.491,.393,.443,.167
Marreese Speights,.989,.363,.185,.164,.277,.011,.483,.559,.500,.342,.455,.000
Jerry Stackhouse,.589,.130,.051,.184,.225,.411,.452,.488,.375,.483,.423,.346
DeShawn Stevenson,.466,.123,.025,.025,.294,.534,.355,.550,.000,.000,.333,.218
DeShawn Stevenson,.398,.087,.029,.019,.262,.602,.439,.778,.000,.000,.407,.177
DeShawn Stevenson,.583,.183,.017,.033,.350,.417,.257,.364,.000,.000,.238,.320
Peja Stojaković,.488,.147,.038,.087,.217,.512,.435,.525,.462,.367,.396,.375
Amar'e Stoudemire,.995,.428,.264,.110,.193,.005,.559,.675,.518,.468,.410,.167
Rodney Stuckey,.929,.360,.139,.165,.265,.071,.418,.486,.364,.377,.381,.228
DaJuan Summers,.677,.292,.062,.054,.269,.323,.352,.500,.250,.143,.257,.357
Jermaine Taylor,.815,.487,.134,.067,.126,.185,.412,.517,.250,.250,.267,.227
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Jeff Teague,.859,.366,.256,.044,.194,.141,.426,.554,.345,.100,.364,.219
Sebastian Telfair,.721,.249,.030,.134,.308,.279,.483,.520,.500,.407,.484,.232
Sebastian Telfair,.717,.247,.030,.145,.295,.283,.471,.537,.400,.417,.449,.234
Sebastian Telfair,.743,.257,.029,.086,.371,.257,.538,.444,1.000,.333,.615,.222
Garrett Temple,.634,.287,.069,.040,.238,.366,.484,.724,.571,.750,.125,.351
Garrett Temple,.586,.345,.103,.000,.138,.414,.588,.800,.667,,.000,.250
Garrett Temple,.750,.250,.000,.125,.375,.250,.500,1.000,,1.000,.000,.000
Garrett Temple,.641,.266,.063,.047,.266,.359,.439,.647,.500,.667,.176,.435
Jason Terry,.642,.148,.100,.129,.265,.358,.479,.597,.423,.410,.467,.365
Hasheem Thabeet,1.000,.771,.107,.099,.023,.000,.588,.653,.286,.462,.333,
Etan Thomas,1.000,.485,.338,.162,.015,.000,.456,.606,.391,.091,1.000,
Kenny Thomas,1.000,.629,.286,.057,.029,.000,.486,.591,.300,.500,.000,
Kurt Thomas,1.000,.212,.115,.216,.457,.000,.476,.523,.500,.467,.453,
Tim Thomas,.594,.226,.085,.113,.170,.406,.524,.750,.556,.250,.389,.372
Tyrus Thomas,.993,.433,.140,.136,.283,.007,.465,.560,.271,.404,.445,.000
Tyrus Thomas,.995,.444,.146,.093,.312,.005,.485,.582,.300,.368,.469,.000
Tyrus Thomas,.991,.423,.135,.177,.256,.009,.446,.538,.241,.421,.418,.000
Jason Thompson,.987,.344,.270,.112,.260,.013,.477,.615,.415,.386,.397,.100
Al Thornton,.954,.374,.095,.161,.324,.046,.479,.652,.375,.349,.374,.355
Al Thornton,.970,.396,.098,.163,.313,.030,.482,.648,.444,.333,.361,.357
Al Thornton,.921,.329,.088,.157,.347,.079,.472,.662,.211,.382,.400,.353
Marcus Thornton,.646,.361,.061,.074,.149,.354,.493,.592,.463,.338,.341,.374
Jamaal Tinsley,.721,.186,.214,.229,.093,.279,.446,.692,.433,.281,.385,.179
Anthony Tolliver,.661,.254,.089,.067,.252,.339,.481,.667,.425,.200,.389,.329
Anthony Tolliver,.000,.000,.000,.000,.000,1.000,,,,,,.000
Anthony Tolliver,.663,.254,.089,.067,.252,.337,.481,.667,.425,.200,.389,.331
Alando Tucker,.821,.462,.128,.051,.179,.179,.500,.611,.400,.000,.429,.143
Alando Tucker,.767,.467,.100,.067,.133,.233,.522,.571,.667,.000,.500,.143
Alando Tucker,1.000,.444,.222,.000,.333,.000,.444,.750,.000,,.333,
Ronny Turiaf,.993,.582,.144,.103,.164,.007,.586,.800,.381,.200,.250,.000
Hedo Türkoğlu,.571,.231,.062,.091,.187,.429,.436,.532,.452,.344,.357,.374
Ime Udoka,.622,.245,.095,.091,.191,.378,.433,.542,.435,.500,.261,.286
Beno Udrih,.763,.208,.067,.212,.277,.237,.530,.709,.464,.506,.429,.377
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Roko Ukić,.600,.267,.133,.167,.033,.400,.611,.625,.750,.600,.000,.250
Anderson Varejão,.989,.645,.176,.079,.090,.011,.576,.691,.439,.135,.405,.200
Charlie Villanueva,.659,.212,.162,.164,.121,.341,.484,.640,.440,.412,.370,.351
Sasha Vujačić,.506,.104,.012,.061,.329,.494,.494,.588,.000,.700,.444,.309
Dwyane Wade,.839,.366,.106,.124,.244,.161,.509,.682,.450,.353,.356,.300
Henry Walker,.500,.341,.073,.009,.078,.500,.603,.684,.353,.500,.500,.431
Henry Walker,1.000,.500,.333,.000,.167,.000,.500,.667,.000,,1.000,
Henry Walker,.487,.336,.066,.009,.075,.513,.609,.684,.400,.500,.471,.431
Ben Wallace*,.993,.812,.110,.034,.038,.007,.545,.608,.281,.100,.364,.000
Gerald Wallace,.852,.572,.077,.025,.177,.148,.503,.590,.356,.292,.317,.371
Rasheed Wallace,.554,.148,.162,.163,.082,.446,.511,.583,.505,.500,.415,.283
Luke Walton,.798,.179,.238,.226,.155,.202,.343,.400,.350,.316,.308,.412
Hakim Warrick,.987,.451,.102,.167,.267,.013,.486,.617,.393,.370,.374,.143
Hakim Warrick,.984,.442,.103,.161,.278,.016,.487,.617,.410,.344,.390,.167
Hakim Warrick,.994,.471,.099,.180,.244,.006,.485,.617,.353,.419,.333,.000
C.J. Watson,.725,.231,.078,.089,.328,.275,.527,.689,.390,.468,.462,.310
Earl Watson,.649,.309,.160,.063,.116,.351,.500,.611,.464,.333,.344,.288
Kyle Weaver,.424,.091,.030,.030,.273,.576,.357,1.000,.000,.000,.222,.368
Martell Webster,.480,.236,.034,.033,.177,.520,.440,.570,.227,.333,.327,.373
Sonny Weems,.967,.297,.129,.144,.397,.033,.528,.669,.508,.394,.478,.133
David West,.978,.351,.174,.219,.234,.022,.510,.614,.465,.431,.463,.259
Delonte West,.823,.321,.126,.211,.165,.177,.471,.550,.418,.391,.458,.325
Mario West,.952,.762,.095,.000,.095,.048,.600,.625,1.000,,.000,.000
Russell Westbrook,.910,.393,.125,.172,.220,.090,.438,.533,.359,.340,.388,.221
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
D.J. White,1.000,.268,.049,.317,.366,.000,.610,.545,.500,.846,.467,
Chris Wilcox,1.000,.575,.183,.167,.075,.000,.525,.681,.364,.350,.111,
Damien Wilkins,.840,.302,.123,.160,.255,.160,.459,.635,.319,.393,.361,.295
Mike Wilks,.750,.083,.083,.250,.333,.250,.444,1.000,1.000,.333,.250,.667
Deron Williams,.754,.303,.111,.082,.258,.246,.501,.599,.487,.360,.438,.371
Jason Williams,.481,.192,.026,.052,.211,.519,.512,.610,.545,.455,.433,.380
Jawad Williams,.549,.204,.068,.117,.160,.451,.451,.524,.286,.500,.394,.323
Lou Williams,.696,.362,.100,.081,.152,.304,.527,.629,.441,.345,.437,.340
Marcus Williams,.701,.207,.125,.118,.251,.299,.421,.518,.441,.281,.397,.296
Marvin Williams,.801,.336,.149,.059,.258,.199,.492,.677,.333,.410,.363,.303
Mo Williams,.566,.117,.071,.095,.283,.434,.452,.520,.475,.506,.401,.429
Reggie Williams,.675,.322,.110,.074,.170,.325,.560,.714,.323,.429,.479,.359
Sean Williams,.980,.449,.224,.204,.102,.020,.438,.636,.364,.200,.200,.000
Shelden Williams,.992,.612,.132,.132,.116,.008,.525,.608,.375,.500,.286,.000
Terrence Williams,.846,.366,.135,.132,.215,.154,.417,.555,.477,.267,.236,.310
Metta World Peace,.600,.335,.053,.043,.169,.400,.453,.508,.308,.531,.368,.355
Antoine Wright,.566,.248,.083,.058,.178,.434,.460,.566,.242,.348,.451,.335
Dorell Wright,.625,.248,.055,.064,.258,.375,.508,.731,.435,.407,.333,.389
Julian Wright,.974,.526,.134,.116,.198,.026,.504,.680,.387,.259,.261,.333
Nick Young,.695,.149,.084,.145,.317,.305,.423,.554,.277,.358,.429,.406
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Sam Young,.887,.441,.151,.072,.223,.113,.483,.598,.387,.333,.369,.196
Thaddeus Young,.830,.456,.181,.075,.118,.170,.495,.623,.388,.262,.313,.348
