Player,pct_2P_2018,pct_0-3_2018,pct_3-10_2018,pct_10-16_2018,pct_16-3P_2018,pct_3P_2018,att_2P_2018,att_0-3_2018,att_3-10_2018,att_10-16_2018,att_16-3P_2018,att_3P_2018
Fred VanVleet,.521,.327,.132,.037,.026,.479,.437,.567,.236,.050,.357,.414
Rashad Vaughn,.339,.107,.125,.089,.018,.661,.474,.667,.286,.600,.000,.378
Rashad Vaughn,.300,.100,.120,.060,.020,.700,.533,.800,.167,1.000,.000,.371
Rashad Vaughn,,,,,,,,,,,,
Rashad Vaughn,.667,.167,.167,.333,.000,.333,.250,.000,1.000,.000,,.500
Noah Vonleh,.718,.376,.154,.060,.128,.282,.500,.625,.333,.357,.400,.303
Noah Vonleh,.938,.458,.135,.094,.250,.063,.500,.636,.154,.556,.417,.333
Noah Vonleh,.565,.319,.167,.036,.043,.435,.500,.614,.435,.000,.333,.300
Nikola Vučević,.757,.213,.223,.154,.168,.243,.527,.743,.481,.349,.475,.314
Dwyane Wade,.837,.309,.151,.196,.183,.163,.468,.659,.398,.306,.368,.288
Dwyane Wade,.839,.329,.131,.228,.156,.161,.479,.678,.404,.313,.353,.329
Dwyane Wade,.834,.275,.186,.142,.231,.166,.447,.618,.391,.286,.386,.220
Dion Waiters,.585,.246,.124,.046,.168,.415,.463,.614,.333,.421,.348,.306
Kemba Walker,.559,.227,.086,.095,.151,.441,.469,.573,.316,.408,.437,.384
John Wall,.750,.310,.090,.093,.253,.250,.436,.638,.317,.274,.296,.371
Tyrone Wallace,.838,.352,.312,.154,.020,.162,.483,.667,.364,.316,.400,.250
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Derrick Walton,.320,.000,.000,.040,.280,.680,.125,,,.000,.143,.412
Jameel Warney,1.000,.500,.250,.250,.000,.000,.583,.833,.333,.333,,
T.J. Warren,.915,.378,.182,.188,.167,.085,.523,.682,.415,.425,.393,.222
Travis Wear,.347,.014,.014,.097,.222,.653,.320,1.000,.000,.429,.250,.362
James Webb III,.208,.125,.042,.000,.042,.792,.400,.667,.000,,.000,.211
Briante Weber,.744,.279,.233,.116,.116,.256,.469,.583,.300,.400,.600,.364
Briante Weber,.591,.227,.318,.045,.000,.409,.385,.800,.143,.000,,.444
Briante Weber,.905,.333,.143,.190,.238,.095,.526,.429,.667,.500,.600,.000
David West,.979,.336,.193,.185,.265,.021,.576,.764,.425,.629,.410,.375
Russell Westbrook,.807,.375,.072,.151,.209,.193,.485,.611,.306,.382,.394,.298
Andrew White,.329,.096,.082,.041,.110,.671,.292,.429,.333,.333,.125,.367
Derrick White,.606,.152,.212,.152,.091,.394,.400,.400,.571,.200,.333,.615
Okaro White,.313,.188,.063,.063,.000,.688,.600,.667,.000,1.000,,.364
Isaiah Whitehead,.791,.349,.314,.070,.058,.209,.485,.700,.296,.167,.600,.389
Hassan Whiteside,.997,.434,.330,.151,.081,.003,.538,.713,.445,.310,.404,1.000
Andrew Wiggins,.740,.229,.179,.137,.195,.260,.475,.695,.459,.348,.320,.331
Jacob Wiley,.500,.250,.000,.000,.250,.500,.000,.000,,,.000,.500
Damien Wilkins,.538,.205,.103,.179,.051,.462,.429,.375,.500,.571,.000,.222
Alan Williams,1.000,.333,.500,.167,.000,.000,.389,.667,.333,.000,,
C.J. Williams,.604,.228,.142,.142,.091,.396,.546,.756,.393,.464,.389,.282
Derrick Williams,.500,.250,.250,.000,.000,.500,.500,1.000,.000,,,.000
Lou Williams,.613,.222,.146,.120,.123,.387,.484,.603,.379,.472,.406,.359
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Marvin Williams,.458,.231,.135,.055,.036,.542,.512,.585,.474,.419,.350,.413
Matt Williams,.167,.000,.000,.167,.000,.833,1.000,,,1.000,,.200
Troy Williams,.651,.514,.064,.028,.046,.349,.563,.625,.429,.000,.400,.289
Troy Williams,.444,.222,.000,.111,.111,.556,.500,.500,,.000,1.000,.000
Troy Williams,.670,.540,.070,.020,.040,.330,.567,.630,.429,.000,.250,.333
D.J. Wilson,.688,.313,.188,.063,.125,.313,.636,.800,1.000,.000,.000,.400
Jamil Wilson,.222,.074,.049,.025,.074,.778,.611,.833,.250,.000,.833,.429
Justise Winslow,.736,.367,.238,.072,.055,.264,.440,.564,.379,.200,.222,.380
Jeff Withey,.375,.250,.063,.000,.063,.625,.667,1.000,.000,,.000,.200
Nate Wolters,1.000,.000,.667,.167,.167,.000,.167,,.250,.000,.000,
Brandan Wright,1.000,.696,.167,.118,.020,.000,.578,.690,.294,.333,.500,
Brandan Wright,1.000,.697,.162,.121,.020,.000,.576,.681,.313,.333,.500,
Brandan Wright,1.000,.667,.333,.000,.000,.000,.667,1.000,.000,,,
Delon Wright,.646,.394,.211,.025,.014,.354,.520,.629,.352,.364,.333,.366
Guerschon Yabusele,.393,.213,.066,.016,.098,.607,.583,.769,.250,1.000,.333,.324
James Young,.286,.000,.214,.071,.000,.714,.500,,.667,.000,,.300
Joe Young,.645,.226,.091,.129,.199,.355,.458,.548,.412,.417,.405,.379
Nick Young,.332,.070,.023,.113,.127,.668,.481,.676,.455,.509,.355,.377
Thaddeus Young,.791,.387,.256,.073,.076,.209,.531,.626,.466,.349,.439,.320
Cody Zeller,.981,.622,.192,.019,.135,.019,.542,.608,.467,.667,.381,.667
Tyler Zeller,.916,.530,.308,.039,.039,.084,.578,.672,.466,.385,.385,.357
Tyler Zeller,.886,.476,.336,.035,.039,.114,.567,.651,.494,.250,.444,.385
Tyler Zeller,.981,.648,.248,.048,.038,.019,.602,.706,.385,.600,.250,.000
Paul Zipser,.530,.150,.120,.077,.184,.470,.355,.629,.214,.389,.209,.336
Ante Žižić,1.000,.612,.313,.060,.015,.000,.731,.854,.571,.250,1.000,
Ivica Zubac,.992,.582,.303,.090,.016,.008,.504,.634,.324,.364,.000,.000
