Player,pct_2P_2019,pct_0-3_2019,pct_3-10_2019,pct_10-16_2019,pct_16-3P_2019,pct_3P_2019,att_2P_2019,att_0-3_2019,att_3-10_2019,att_10-16_2019,att_16-3P_2019,att_3P_2019
Solomon Hill,.433,.230,.112,.056,.034,.567,.468,.610,.300,.400,.167,.317
Aaron Holiday,.515,.183,.111,.076,.145,.485,.459,.604,.345,.400,.395,.339
Jrue Holiday,.687,.318,.192,.122,.056,.313,.539,.655,.446,.475,.338,.325
Justin Holiday,.402,.152,.068,.075,.107,.598,.442,.669,.132,.379,.361,.348
Justin Holiday,.315,.094,.061,.069,.091,.685,.435,.649,.167,.444,.389,.359
Justin Holiday,.491,.211,.076,.081,.123,.509,.447,.679,.103,.323,.340,.333
John Holland,,,,,,,,,,,,
Rondae Hollis-Jefferson,.899,.470,.292,.129,.008,.101,.436,.559,.324,.254,.250,.184
Richaun Holmes,1.000,.633,.279,.082,.005,.000,.608,.749,.373,.367,.000,
Rodney Hood,.648,.116,.182,.164,.186,.352,.478,.718,.385,.464,.432,.356
Rodney Hood,.665,.115,.189,.165,.196,.335,.460,.712,.360,.427,.438,.362
Rodney Hood,.613,.120,.166,.161,.166,.387,.519,.731,.444,.543,.417,.345
Al Horford,.719,.242,.207,.119,.151,.281,.604,.743,.540,.535,.523,.360
Danuel House Jr.,.294,.218,.060,.012,.004,.706,.595,.673,.400,.000,1.000,.416
Dwight Howard,1.000,.623,.217,.058,.101,.000,.623,.767,.400,.250,.429,
Kevin Huerter,.463,.193,.142,.096,.032,.537,.457,.598,.355,.333,.429,.385
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Isaac Humphries,.476,.333,.048,.095,.000,.524,.300,.429,.000,.000,,.273
R.J. Hunter,.231,.077,.077,.077,.000,.769,.667,1.000,.000,1.000,,.400
Chandler Hutchison,.761,.435,.258,.048,.019,.239,.516,.593,.444,.100,.750,.280
Serge Ibaka,.807,.259,.229,.152,.168,.193,.586,.758,.517,.474,.517,.290
Andre Iguodala,.523,.344,.050,.056,.073,.477,.652,.856,.200,.294,.273,.333
Ersan İlyasova,.580,.354,.115,.058,.052,.420,.493,.615,.250,.364,.350,.363
Joe Ingles,.398,.191,.133,.042,.031,.602,.533,.667,.439,.382,.320,.391
Andre Ingram,.500,.000,.167,.167,.167,.500,.000,,.000,.000,.000,.000
Brandon Ingram,.871,.340,.185,.204,.141,.129,.521,.681,.437,.389,.437,.330
Kyrie Irving,.650,.226,.160,.132,.132,.350,.533,.633,.444,.524,.476,.401
Jonathan Isaac,.565,.296,.088,.082,.098,.435,.510,.641,.407,.320,.367,.323
Wes Iwundu,.712,.325,.146,.095,.146,.288,.431,.573,.275,.346,.325,.367
Demetrius Jackson,.600,.333,.067,.200,.000,.400,.667,.600,1.000,.667,,.333
Frank Jackson,.622,.333,.154,.089,.045,.378,.507,.658,.333,.425,.150,.314
Jaren Jackson Jr.,.759,.326,.334,.080,.019,.241,.553,.729,.426,.426,.273,.359
Josh Jackson,.732,.319,.208,.096,.109,.268,.445,.534,.337,.420,.413,.324
Justin Jackson,.495,.155,.179,.115,.045,.505,.542,.800,.460,.393,.364,.355
Justin Jackson,.461,.115,.163,.119,.064,.539,.515,.824,.396,.457,.368,.346
Justin Jackson,.547,.216,.205,.111,.016,.453,.577,.780,.538,.286,.333,.372
Reggie Jackson,.550,.138,.206,.113,.094,.450,.464,.583,.394,.432,.480,.369
LeBron James,.701,.380,.132,.077,.112,.299,.582,.755,.297,.417,.447,.339
Amile Jefferson,1.000,.750,.250,.000,.000,.000,.625,.750,.250,,,
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
John Jenkins,.448,.048,.038,.095,.267,.552,.426,.600,.500,.300,.429,.379
John Jenkins,.000,.000,.000,.000,.000,1.000,,,,,,1.000
John Jenkins,.456,.049,.039,.097,.272,.544,.426,.600,.500,.300,.429,.357
Jonas Jerebko,.470,.262,.079,.042,.087,.530,.563,.667,.286,.600,.484,.367
Alize Johnson,.875,.250,.438,.063,.125,.125,.214,.500,.143,.000,.000,.500
Amir Johnson,.745,.427,.280,.019,.019,.255,.573,.687,.409,.667,.333,.300
B.J. Johnson,.611,.222,.111,.167,.111,.389,.545,.250,1.000,.667,.500,.429
B.J. Johnson,.625,.250,.125,.125,.125,.375,.500,.250,1.000,.500,.500,.500
B.J. Johnson,.500,.000,.000,.500,.000,.500,1.000,,,1.000,,.000
James Johnson,.607,.314,.187,.069,.037,.393,.496,.622,.408,.269,.286,.336
Stanley Johnson,.511,.239,.166,.075,.032,.489,.484,.543,.452,.455,.286,.288
Stanley Johnson,.481,.226,.160,.074,.020,.519,.488,.544,.482,.385,.286,.282
Stanley Johnson,.626,.286,.187,.077,.077,.374,.474,.538,.353,.714,.286,.324
Tyler Johnson,.506,.181,.175,.093,.057,.494,.477,.642,.446,.367,.233,.346
Tyler Johnson,.491,.182,.172,.082,.055,.509,.503,.644,.493,.394,.227,.353
Tyler Johnson,.552,.176,.184,.128,.064,.448,.406,.636,.304,.313,.250,.321
Wesley Johnson,.406,.102,.031,.086,.188,.594,.385,.769,.250,.091,.333,.329
Wesley Johnson,.432,.125,.034,.068,.205,.568,.421,.818,.000,.167,.333,.380
Wesley Johnson,.350,.050,.025,.125,.150,.650,.286,.500,1.000,.000,.333,.231
Nikola Jokić,.776,.323,.299,.086,.067,.224,.569,.695,.499,.519,.346,.307
Damian Jones,1.000,.784,.149,.014,.054,.000,.716,.793,.455,.000,.500,
Derrick Jones Jr.,.719,.549,.139,.025,.006,.281,.567,.646,.289,.500,.000,.308
Jalen Jones,.548,.226,.226,.048,.048,.452,.471,.714,.357,.333,.000,.357
Jemerrio Jones,.697,.455,.152,.061,.030,.303,.435,.600,.200,.000,.000,.200
Terrence Jones,.500,.250,.250,.000,.000,.500,.500,1.000,.000,,,.000
Tyus Jones,.717,.213,.222,.173,.110,.283,.453,.558,.455,.364,.388,.317
DeAndre Jordan,1.000,.814,.161,.016,.009,.000,.641,.705,.403,.143,.000,
DeAndre Jordan,1.000,.836,.142,.012,.009,.000,.644,.707,.370,.000,.000,
DeAndre Jordan,1.000,.756,.211,.024,.008,.000,.634,.699,.462,.333,.000,
Cory Joseph,.688,.146,.162,.170,.210,.312,.454,.675,.360,.452,.374,.322
Frank Kaminsky,.534,.258,.208,.044,.023,.466,.553,.649,.565,.231,.000,.360
Luke Kennard,.483,.100,.106,.108,.169,.517,.486,.673,.455,.464,.409,.394
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Michael Kidd-Gilchrist,.858,.431,.238,.087,.102,.142,.498,.601,.405,.345,.412,.340
George King,,,,,,,,,,,,
Maxi Kleber,.435,.241,.104,.060,.031,.565,.583,.699,.475,.391,.417,.353
Brandon Knight,.504,.119,.138,.142,.104,.496,.443,.548,.306,.324,.667,.318
Brandon Knight,.319,.043,.106,.106,.064,.681,.400,1.000,.400,.200,.333,.156
Brandon Knight,.545,.136,.146,.150,.113,.455,.448,.517,.290,.344,.708,.371
Kevin Knox,.602,.221,.149,.102,.130,.398,.387,.500,.353,.344,.269,.343
Furkan Korkmaz,.412,.167,.102,.090,.053,.588,.505,.732,.400,.318,.308,.326
Luke Kornet,.318,.138,.053,.102,.025,.682,.411,.564,.333,.276,.286,.363
Kyle Korver,.280,.033,.029,.052,.166,.720,.467,.813,.429,.400,.425,.397
Kyle Korver,.289,.026,.066,.053,.145,.711,.455,.500,.800,.750,.182,.463
Kyle Korver,.278,.034,.022,.052,.170,.722,.469,.857,.222,.333,.464,.384
Kosta Koufos,1.000,.307,.503,.176,.013,.000,.477,.617,.364,.519,1.000,
Rodions Kurucs,.590,.419,.136,.016,.020,.410,.543,.644,.295,.286,.333,.315
Kyle Kuzma,.612,.288,.203,.072,.049,.388,.553,.661,.471,.487,.358,.303
Skal Labissière,.735,.347,.224,.082,.082,.265,.556,.706,.364,.500,.500,.462
Skal Labissière,.633,.300,.233,.033,.067,.367,.474,.667,.143,1.000,.500,.364
Skal Labissière,.895,.421,.211,.158,.105,.105,.647,.750,.750,.333,.500,1.000
Jeremy Lamb,.663,.232,.229,.122,.081,.337,.487,.590,.379,.521,.443,.348
Zach LaVine,.717,.396,.127,.067,.127,.283,.504,.653,.264,.303,.382,.374
Jake Layman,.573,.387,.087,.042,.057,.427,.646,.756,.405,.500,.375,.326
T.J. Leaf,.831,.421,.311,.082,.016,.169,.599,.727,.526,.267,.333,.258
Courtney Lee,.574,.163,.078,.163,.171,.426,.500,.524,.600,.429,.500,.291
Courtney Lee,.660,.170,.064,.128,.298,.340,.516,.625,.333,.333,.571,.313
Courtney Lee,.524,.159,.085,.183,.098,.476,.488,.462,.714,.467,.375,.282
Damion Lee,.465,.134,.094,.094,.142,.535,.492,.471,.583,.417,.500,.397
Walt Lemon Jr.,.943,.575,.126,.092,.149,.057,.439,.520,.182,.625,.231,.400
Alex Len,.685,.503,.122,.032,.028,.315,.554,.638,.342,.333,.222,.363
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Kawhi Leonard,.733,.249,.147,.188,.149,.267,.542,.701,.464,.472,.440,.371
Meyers Leonard,.541,.331,.095,.079,.037,.459,.626,.775,.348,.526,.222,.450
Jon Leuer,.903,.389,.239,.195,.080,.097,.637,.909,.519,.318,.444,.091
Caris LeVert,.681,.321,.242,.089,.029,.319,.483,.581,.410,.395,.286,.312
Damian Lillard,.581,.297,.073,.078,.132,.419,.499,.564,.357,.429,.473,.369
Jeremy Lin,.654,.312,.139,.118,.085,.346,.517,.604,.427,.406,.500,.294
Jeremy Lin,.658,.303,.155,.119,.080,.342,.535,.624,.483,.370,.548,.333
Jeremy Lin,.645,.335,.097,.116,.097,.355,.470,.558,.200,.500,.400,.200
Shaun Livingston,.990,.310,.219,.419,.043,.010,.524,.677,.478,.432,.556,.000
Zach Lofton,.000,.000,.000,.000,.000,1.000,,,,,,.000
Kevon Looney,.971,.709,.133,.035,.095,.029,.641,.724,.304,.583,.515,.100
Brook Lopez,.349,.173,.101,.055,.020,.651,.613,.765,.456,.535,.313,.365
Robin Lopez,.942,.370,.469,.050,.052,.058,.589,.712,.538,.519,.250,.226
Kevin Love,.481,.212,.120,.078,.071,.519,.412,.517,.412,.273,.250,.361
Kyle Lowry,.387,.187,.060,.062,.078,.613,.514,.645,.409,.435,.345,.347
Jordan Loyd,.556,.278,.056,.111,.111,.444,.400,.400,1.000,.000,.500,.500
Kalin Lucas,.000,.000,.000,.000,.000,1.000,,,,,,.000
Timothé Luwawu-Cabarrot,.468,.312,.050,.046,.060,.532,.451,.574,.000,.200,.385,.310
Timothé Luwawu-Cabarrot,.488,.395,.023,.047,.023,.512,.381,.471,.000,.000,.000,.227
Timothé Luwawu-Cabarrot,.463,.291,.057,.046,.069,.537,.469,.608,.000,.250,.417,.330
Tyler Lydon,.444,.389,.056,.000,.000,.556,.625,.714,.000,,,.400
Trey Lyles,.596,.263,.202,.089,.042,.404,.529,.731,.350,.341,.524,.255
Scott Machado,.833,.667,.000,.000,.167,.167,.600,.750,,,.000,1.000
Shelvin Mack,.677,.268,.196,.119,.094,.323,.429,.611,.342,.313,.237,.354
Shelvin Mack,.671,.272,.193,.113,.093,.329,.441,.613,.347,.341,.250,.359
Shelvin Mack,.857,.143,.286,.286,.143,.143,.167,.500,.250,.000,.000,.000
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Daryl Macon,.593,.111,.074,.148,.259,.407,.313,.667,.000,.250,.286,.455
J.P. Macura,.556,.444,.111,.000,.000,.444,.600,.750,.000,,,.000
Ian Mahinmi,.846,.471,.346,.029,.000,.154,.500,.612,.389,.000,,.188
Thon Maker,.429,.257,.112,.026,.034,.571,.522,.623,.400,.429,.222,.320
Thon Maker,.418,.291,.090,.015,.022,.582,.589,.641,.417,1.000,.333,.333
Thon Maker,.440,.224,.134,.037,.045,.560,.458,.600,.389,.200,.167,.307
Boban Marjanović,.962,.558,.262,.100,.042,.038,.624,.731,.471,.577,.273,.400
Boban Marjanović,.986,.657,.214,.079,.036,.014,.616,.696,.467,.545,.200,.000
Boban Marjanović,.933,.442,.317,.125,.050,.067,.634,.792,.474,.600,.333,.500
Lauri Markkanen,.582,.224,.180,.101,.078,.418,.479,.624,.434,.325,.371,.361
Jarell Martin,.452,.173,.058,.019,.202,.548,.489,.778,.333,.000,.333,.351
Frank Mason III,.621,.290,.118,.095,.118,.379,.543,.612,.550,.438,.450,.219
Yante Maten,.750,.500,.000,.250,.000,.250,.333,.000,,1.000,,.000
Wesley Matthews,.423,.125,.138,.112,.049,.577,.437,.609,.365,.372,.353,.372
Wesley Matthews,.439,.124,.166,.113,.036,.561,.456,.638,.385,.434,.235,.380
Wesley Matthews,.474,.053,.053,.263,.105,.526,.222,.000,1.000,.200,.000,.200
Wesley Matthews,.381,.133,.081,.095,.071,.619,.413,.571,.235,.250,.533,.369
Luc Mbah a Moute,.667,.444,.167,.000,.056,.333,.500,.500,.333,,1.000,.333
Tahjere McCall,.667,.667,.000,.000,.000,.333,1.000,1.000,,,,.000
Patrick McCaw,.556,.349,.143,.048,.016,.444,.486,.636,.222,.000,1.000,.321
Patrick McCaw,.556,.333,.111,.111,.000,.444,.200,.333,.000,.000,,.250
Patrick McCaw,.556,.352,.148,.037,.019,.444,.533,.684,.250,.000,1.000,.333
CJ McCollum,.642,.183,.150,.151,.158,.358,.506,.561,.441,.516,.495,.375
T.J. McConnell,.900,.232,.217,.313,.138,.100,.546,.691,.495,.481,.534,.333
Doug McDermott,.512,.268,.081,.043,.121,.488,.569,.681,.588,.500,.333,.408
JaVale McGee,.981,.637,.262,.058,.025,.019,.634,.762,.399,.351,.500,.083
Rodney McGruder,.512,.197,.217,.082,.015,.488,.453,.582,.400,.316,.286,.351
Alfonzo McKinnie,.571,.404,.091,.029,.047,.429,.586,.685,.320,.500,.308,.356
Ben McLemore,.359,.125,.063,.031,.141,.641,.348,.500,.000,.000,.444,.415
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Jordan McRae,.731,.208,.131,.185,.208,.269,.537,.741,.471,.417,.481,.286
Jodie Meeks,.538,.179,.179,.103,.077,.462,.619,.857,.714,.250,.333,.444
Salah Mejri,.696,.500,.143,.009,.045,.304,.564,.661,.438,.000,.000,.324
De'Anthony Melton,.629,.281,.156,.102,.090,.371,.441,.569,.350,.462,.174,.305
Chimezie Metu,.966,.190,.414,.172,.190,.034,.339,.545,.458,.200,.000,.000
Khris Middleton,.587,.171,.159,.145,.112,.413,.485,.592,.429,.461,.434,.378
C.J. Miles,.347,.129,.077,.068,.074,.653,.417,.475,.292,.381,.478,.330
C.J. Miles,.335,.131,.087,.058,.058,.665,.391,.481,.278,.333,.417,.314
C.J. Miles,.371,.124,.057,.086,.105,.629,.462,.462,.333,.444,.545,.364
Darius Miller,.248,.031,.039,.089,.089,.752,.467,.667,.474,.419,.442,.365
Malcolm Miller,.192,.115,.038,.000,.038,.808,.200,.000,.000,,1.000,.476
Patty Mills,.391,.139,.057,.027,.167,.609,.475,.685,.395,.333,.351,.394
Paul Millsap,.761,.340,.295,.111,.015,.239,.522,.668,.408,.419,.200,.365
Shake Milton,.494,.230,.115,.057,.092,.506,.465,.600,.200,.600,.375,.318
Nikola Mirotić,.413,.194,.081,.050,.089,.587,.545,.657,.568,.333,.396,.365
Nikola Mirotić,.432,.204,.076,.047,.106,.568,.551,.627,.613,.474,.395,.368
Nikola Mirotić,.356,.163,.096,.059,.037,.644,.521,.773,.462,.000,.400,.356
Donovan Mitchell,.661,.218,.238,.128,.077,.339,.468,.619,.343,.480,.407,.362
Naz Mitrou-Long,.450,.400,.050,.000,.000,.550,.444,.375,1.000,,,.182
Malik Monk,.437,.191,.102,.058,.085,.563,.461,.643,.250,.382,.360,.330
Greg Monroe,.974,.534,.354,.063,.021,.026,.495,.604,.388,.333,.000,.200
Greg Monroe,.975,.565,.348,.050,.012,.025,.471,.560,.375,.250,.000,.000
Greg Monroe,1.000,.400,.600,.000,.000,.000,.600,1.000,.333,,,
Greg Monroe,.957,.348,.348,.174,.087,.043,.636,1.000,.500,.500,.000,1.000
E'Twaun Moore,.669,.211,.256,.130,.073,.331,.506,.652,.463,.449,.333,.432
Eric Moreland,.857,.429,.429,.000,.000,.143,.333,.333,.333,,,1.000
Eric Moreland,,,,,,,,,,,,
Eric Moreland,.857,.429,.429,.000,.000,.143,.333,.333,.333,,,1.000
Jaylen Morris,.700,.400,.300,.000,.000,.300,.429,.500,.333,,,.333
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Marcus Morris,.539,.174,.117,.143,.104,.461,.508,.680,.455,.380,.455,.375
Markieff Morris,.581,.221,.169,.151,.039,.419,.484,.654,.415,.342,.368,.335
Markieff Morris,.561,.207,.159,.159,.037,.439,.516,.706,.423,.385,.417,.333
Markieff Morris,.622,.250,.192,.135,.045,.378,.423,.564,.400,.238,.286,.339
Monte Morris,.677,.178,.221,.171,.107,.323,.531,.640,.497,.517,.440,.414
Donatas Motiejūnas,1.000,.333,.333,.333,.000,.000,.500,.500,.500,.500,,
Johnathan Motley,.959,.493,.397,.068,.000,.041,.557,.722,.414,.200,,.000
Emmanuel Mudiay,.716,.322,.115,.169,.111,.284,.492,.538,.388,.488,.476,.329
Jamal Murray,.647,.184,.160,.169,.134,.353,.476,.583,.399,.439,.465,.367
Džanan Musa,.545,.227,.182,.045,.091,.455,.667,.800,.750,.000,.500,.100
Mike Muscala,.291,.144,.061,.047,.039,.709,.533,.596,.455,.529,.429,.348
Mike Muscala,.284,.140,.061,.050,.032,.716,.519,.615,.471,.500,.222,.342
Mike Muscala,.313,.157,.060,.036,.060,.687,.577,.538,.400,.667,.800,.368
Svi Mykhailiuk,.364,.157,.057,.043,.107,.636,.333,.455,.125,.333,.267,.326
Svi Mykhailiuk,.356,.152,.061,.045,.098,.644,.362,.500,.125,.333,.308,.318
Svi Mykhailiuk,.500,.250,.000,.000,.250,.500,.000,.000,,,.000,.500
Abdel Nader,.535,.353,.149,.014,.019,.465,.513,.553,.469,.000,.500,.320
Larry Nance Jr.,.795,.468,.154,.090,.084,.205,.567,.728,.351,.349,.300,.337
Shabazz Napier,.476,.189,.110,.094,.083,.524,.449,.585,.292,.415,.389,.333
Raul Neto,.627,.304,.161,.124,.037,.373,.535,.694,.385,.450,.167,.333
Georges Niang,.420,.160,.182,.061,.017,.580,.566,.690,.515,.545,.000,.410
Joakim Noah,.995,.695,.211,.019,.070,.005,.519,.622,.311,.000,.267,.000
Nerlens Noel,1.000,.620,.188,.145,.047,.000,.587,.725,.365,.375,.308,
Dirk Nowitzki,.455,.011,.064,.144,.237,.545,.415,.750,.292,.481,.393,.312
Frank Ntilikina,.592,.152,.117,.202,.121,.408,.371,.488,.303,.368,.294,.287
James Nunnally,.265,.118,.088,.000,.059,.735,.444,.750,.333,,.000,.320
James Nunnally,.381,.143,.143,.000,.095,.619,.500,1.000,.333,,.000,.385
James Nunnally,.077,.077,.000,.000,.000,.923,.000,.000,,,,.250
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Jusuf Nurkić,.965,.552,.262,.056,.096,.035,.523,.603,.417,.391,.430,.103
David Nwaba,.714,.408,.240,.061,.004,.286,.545,.636,.397,.563,.000,.320
Royce O'Neale,.487,.332,.108,.035,.012,.513,.569,.702,.270,.250,.500,.386
Kyle O'Quinn,.912,.272,.110,.184,.346,.088,.548,.676,.467,.400,.553,.083
Semi Ojeleye,.437,.272,.076,.044,.044,.563,.565,.721,.417,.143,.286,.315
Jahlil Okafor,.986,.514,.378,.086,.008,.014,.591,.683,.489,.484,.667,.200
Elie Okobo,.545,.241,.124,.110,.069,.455,.475,.643,.306,.375,.350,.295
Josh Okogie,.577,.315,.118,.057,.087,.423,.464,.631,.183,.414,.273,.279
Victor Oladipo,.633,.226,.082,.087,.238,.367,.470,.602,.188,.431,.457,.343
Kelly Olynyk,.434,.246,.113,.037,.037,.566,.604,.719,.516,.381,.333,.354
Cedi Osman,.557,.287,.118,.077,.075,.443,.489,.603,.330,.400,.397,.348
Kelly Oubre Jr.,.599,.325,.185,.053,.034,.401,.530,.639,.353,.489,.517,.320
Kelly Oubre Jr.,.567,.298,.200,.039,.030,.433,.526,.626,.393,.417,.556,.311
Kelly Oubre Jr.,.616,.341,.177,.061,.037,.384,.532,.645,.326,.515,.500,.325
Zaza Pachulia,.979,.523,.212,.098,.145,.021,.450,.564,.244,.632,.214,.000
Jabari Parker,.740,.364,.148,.088,.139,.260,.556,.714,.432,.409,.365,.313
Jabari Parker,.754,.328,.147,.103,.177,.246,.523,.697,.426,.375,.366,.325
Jabari Parker,.716,.425,.151,.063,.077,.284,.613,.736,.442,.500,.364,.296
Tony Parker,.890,.305,.192,.134,.259,.110,.485,.582,.404,.565,.392,.255
Chandler Parsons,.484,.176,.121,.099,.088,.516,.443,.531,.455,.278,.438,.309
Patrick Patterson,.374,.160,.100,.091,.023,.626,.439,.571,.273,.400,.400,.336
Justin Patton,.714,.571,.000,.143,.000,.286,.400,.500,,.000,,.000
Chris Paul,.507,.081,.133,.225,.068,.493,.479,.586,.396,.469,.551,.358
Cameron Payne,.623,.247,.175,.121,.081,.377,.511,.545,.590,.407,.389,.298
Cameron Payne,.649,.280,.173,.119,.077,.351,.486,.532,.552,.300,.462,.271
Cameron Payne,.545,.145,.182,.127,.091,.455,.600,.625,.700,.714,.200,.360
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Elfrid Payton,.745,.413,.296,.024,.012,.255,.476,.541,.377,.500,.600,.314
Gary Payton II,.750,.750,.000,.000,.000,.250,.667,.667,,,,.500
Theo Pinson,.370,.178,.123,.027,.041,.630,.481,.769,.222,.000,.333,.261
Mason Plumlee,.977,.602,.283,.059,.034,.023,.602,.744,.360,.538,.200,.200
Miles Plumlee,1.000,.708,.188,.083,.021,.000,.667,.735,.667,.250,.000,
Jakob Poeltl,1.000,.700,.248,.041,.010,.000,.645,.709,.486,.417,1.000,
Quincy Pondexter,.690,.431,.121,.103,.034,.310,.575,.680,.429,.333,.500,.333
Otto Porter Jr.,.602,.152,.109,.149,.191,.398,.504,.663,.571,.458,.374,.406
Otto Porter Jr.,.602,.172,.106,.152,.172,.398,.515,.684,.596,.448,.355,.369
Otto Porter Jr.,.602,.109,.114,.144,.234,.398,.479,.591,.522,.483,.404,.488
Bobby Portis,.696,.272,.236,.084,.104,.304,.467,.573,.439,.434,.277,.393
Bobby Portis,.734,.306,.244,.118,.066,.266,.477,.506,.515,.500,.167,.375
Bobby Portis,.667,.246,.230,.059,.132,.333,.458,.636,.378,.333,.319,.403
Dwight Powell,.739,.578,.123,.014,.023,.261,.699,.797,.417,.143,.091,.307
Norman Powell,.575,.383,.103,.038,.053,.425,.543,.621,.512,.267,.238,.400
Alex Poythress,.716,.617,.074,.000,.025,.284,.534,.600,.167,,.000,.391
Taurean Prince,.470,.173,.118,.109,.069,.530,.498,.689,.371,.400,.390,.390
Zhou Qi,1.000,1.000,.000,.000,.000,.000,1.000,1.000,,,,
Ivan Rabb,.929,.429,.269,.090,.142,.071,.574,.692,.596,.526,.200,.200
Chasson Randle,.470,.258,.129,.032,.051,.530,.441,.607,.286,.143,.182,.400
Julius Randle,.821,.446,.274,.062,.039,.179,.564,.689,.426,.412,.333,.344
J.J. Redick,.411,.081,.045,.045,.241,.589,.502,.639,.348,.435,.498,.397
Davon Reed,.667,.333,.000,.083,.250,.333,.375,.750,,.000,.000,.500
Cameron Reynolds,.346,.128,.064,.090,.064,.654,.444,.400,.400,.714,.200,.412
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Josh Richardson,.552,.176,.125,.131,.120,.448,.458,.569,.367,.455,.390,.357
Malachi Richardson,.138,.069,.034,.000,.034,.862,.250,.500,.000,,.000,.320
Austin Rivers,.428,.217,.177,.031,.003,.572,.522,.645,.406,.278,1.000,.318
Austin Rivers,.454,.258,.165,.026,.005,.546,.489,.600,.375,.000,1.000,.311
Austin Rivers,.415,.196,.183,.034,.003,.585,.541,.676,.420,.385,1.000,.321
Devin Robinson,.938,.406,.281,.094,.156,.063,.633,.692,.778,.333,.400,.000
Duncan Robinson,.239,.130,.022,.043,.043,.761,.727,.833,1.000,.500,.500,.286
Glenn Robinson III,.648,.222,.210,.114,.102,.352,.491,.744,.324,.250,.556,.290
Jerome Robinson,.482,.145,.118,.118,.100,.518,.491,.688,.231,.615,.364,.316
Mitchell Robinson,1.000,.904,.086,.003,.007,.000,.694,.734,.320,1.000,.000,
Rajon Rondo,.671,.350,.183,.058,.081,.329,.428,.550,.291,.240,.343,.359
Derrick Rose,.806,.290,.175,.158,.183,.194,.509,.651,.364,.496,.435,.370
Terrence Ross,.449,.068,.049,.104,.228,.551,.484,.700,.460,.430,.449,.383
Terry Rozier,.494,.168,.137,.098,.092,.506,.422,.634,.297,.369,.279,.353
Ricky Rubio,.652,.226,.129,.149,.148,.348,.454,.582,.383,.339,.435,.311
D'Angelo Russell,.581,.137,.157,.178,.109,.419,.482,.558,.441,.504,.410,.369
Domantas Sabonis,.976,.491,.273,.089,.123,.024,.592,.741,.487,.339,.407,.529
Brandon Sampson,.517,.267,.217,.000,.033,.483,.548,.625,.538,,.000,.379
JaKarr Sampson,.741,.241,.333,.074,.093,.259,.600,.692,.500,.750,.600,.357
Dario Šarić,.536,.302,.102,.045,.088,.464,.499,.657,.296,.226,.328,.365
Dario Šarić,.470,.197,.159,.023,.091,.530,.435,.577,.333,.333,.333,.300
Dario Šarić,.551,.326,.089,.050,.087,.449,.511,.668,.280,.214,.327,.383
Tomáš Satoranský,.694,.317,.198,.104,.075,.306,.524,.702,.448,.255,.350,.395
Dennis Schröder,.670,.251,.145,.170,.104,.330,.450,.520,.406,.410,.409,.341
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Mike Scott,.400,.126,.138,.067,.069,.600,.399,.547,.241,.464,.379,.401
Mike Scott,.422,.130,.139,.074,.078,.578,.412,.567,.250,.412,.444,.391
Mike Scott,.374,.121,.137,.058,.058,.626,.380,.522,.231,.545,.273,.412
Thabo Sefolosha,.477,.262,.107,.040,.067,.523,.521,.590,.500,.333,.400,.436
Wayne Selden,.640,.226,.182,.139,.093,.360,.456,.550,.375,.403,.467,.316
Wayne Selden,.609,.273,.137,.124,.075,.391,.459,.568,.409,.350,.333,.317
Wayne Selden,.655,.202,.205,.146,.102,.345,.455,.538,.364,.426,.515,.315
Collin Sexton,.755,.266,.136,.143,.209,.245,.440,.570,.311,.405,.381,.402
Landry Shamet,.289,.133,.041,.048,.066,.711,.453,.554,.435,.370,.324,.422
Landry Shamet,.294,.135,.046,.040,.072,.706,.529,.660,.438,.429,.400,.404
Landry Shamet,.281,.129,.033,.062,.057,.719,.322,.370,.429,.308,.167,.450
Iman Shumpert,.388,.117,.031,.065,.175,.612,.416,.654,.214,.241,.359,.348
Iman Shumpert,.420,.121,.034,.072,.193,.580,.404,.667,.167,.280,.328,.366
Iman Shumpert,.276,.102,.020,.041,.112,.724,.481,.600,.500,.000,.545,.296
Pascal Siakam,.774,.403,.302,.050,.019,.226,.602,.722,.474,.468,.444,.369
Jordan Sibert,.000,.000,.000,.000,.000,1.000,,,,,,1.000
Ben Simmons,.994,.571,.326,.077,.020,.006,.566,.706,.422,.257,.105,.000
Jonathon Simmons,.703,.240,.257,.094,.111,.297,.427,.595,.367,.364,.256,.269
