Player,pct_2P_2014,pct_0-3_2014,pct_3-10_2014,pct_10-16_2014,pct_16-3P_2014,pct_3P_2014,att_2P_2014,att_0-3_2014,att_3-10_2014,att_10-16_2014,att_16-3P_2014,att_3P_2014
Richard Jefferson,.540,.206,.115,.060,.159,.460,.484,.719,.360,.385,.308,.409
John Jenkins,.571,.357,.071,.024,.119,.429,.500,.467,.333,1.000,.600,.222
Brandon Jennings,.597,.215,.137,.070,.175,.403,.397,.529,.265,.300,.377,.337
Jonas Jerebko,.644,.337,.139,.053,.115,.356,.500,.657,.310,.273,.375,.419
Amir Johnson,.892,.436,.297,.047,.111,.108,.593,.712,.478,.586,.441,.303
Chris Johnson,.407,.229,.070,.028,.079,.593,.483,.612,.400,.500,.176,.339
James Johnson,.718,.477,.136,.029,.075,.282,.548,.612,.429,.778,.261,.253
Joe Johnson,.603,.077,.260,.129,.138,.397,.489,.705,.502,.473,.357,.401
Orlando Johnson,.584,.212,.221,.018,.133,.416,.409,.500,.320,.000,.467,.191
Orlando Johnson,.573,.229,.208,.021,.115,.427,.455,.500,.400,.000,.545,.195
Orlando Johnson,.647,.118,.294,.000,.235,.353,.182,.500,.000,,.250,.167
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Wesley Johnson,.584,.238,.071,.068,.207,.416,.466,.639,.370,.341,.341,.369
Darius Johnson-Odom,.571,.000,.143,.286,.143,.429,.000,,.000,.000,.000,.000
James Jones,.206,.059,.000,.044,.103,.794,.214,.500,,.333,.000,.519
Perry Jones,.663,.260,.171,.077,.155,.337,.508,.660,.548,.286,.321,.361
Solomon Jones,1.000,.353,.000,.176,.471,.000,.353,.333,,.333,.375,
Terrence Jones,.858,.508,.271,.032,.046,.142,.581,.724,.389,.391,.273,.307
DeAndre Jordan,1.000,.817,.179,.004,.000,.000,.676,.717,.489,.500,,
Cory Joseph,.857,.298,.177,.121,.260,.143,.502,.658,.404,.313,.478,.316
Chris Kaman,.991,.263,.283,.303,.142,.009,.513,.714,.429,.467,.408,.000
Sergey Karasev,.457,.114,.057,.000,.286,.543,.500,1.000,.500,,.300,.211
Ryan Kelly,.617,.208,.164,.127,.119,.383,.476,.649,.393,.319,.455,.338
Michael Kidd-Gilchrist,.975,.581,.136,.037,.221,.025,.483,.610,.313,.154,.308,.111
Andrei Kirilenko,.969,.606,.200,.019,.144,.031,.523,.670,.375,.333,.130,.200
Brandon Knight,.690,.300,.128,.069,.193,.310,.466,.567,.371,.373,.403,.325
Kyle Korver,.356,.026,.026,.074,.230,.644,.479,.625,.500,.489,.457,.472
Kosta Koufos,1.000,.464,.414,.052,.070,.000,.495,.587,.426,.417,.344,
Viacheslav Kravtsov,1.000,.933,.067,.000,.000,.000,.533,.571,.000,,,
Ognjen Kuzmić,1.000,.308,.308,.385,.000,.000,.385,1.000,.250,.000,,
Doron Lamb,.438,.069,.119,.106,.144,.563,.386,.364,.263,.529,.391,.400
Jeremy Lamb,.594,.182,.144,.131,.136,.406,.483,.685,.375,.425,.386,.356
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Carl Landry,1.000,.217,.267,.150,.367,.000,.517,.769,.375,.333,.545,
Shane Larkin,.723,.161,.226,.124,.212,.277,.404,.591,.452,.235,.310,.316
Ty Lawson,.749,.266,.118,.122,.244,.251,.455,.575,.442,.398,.360,.356
Ricky Ledo,.529,.000,.529,.000,.000,.471,.333,,.333,,,.375
Courtney Lee,.684,.192,.107,.134,.251,.316,.531,.669,.409,.451,.519,.371
Courtney Lee,.716,.219,.093,.126,.279,.284,.511,.575,.412,.565,.471,.442
Courtney Lee,.671,.181,.114,.137,.239,.329,.540,.718,.408,.407,.544,.345
David Lee,.999,.466,.355,.078,.100,.001,.523,.670,.408,.390,.357,.000
Alex Len,1.000,.474,.205,.218,.103,.000,.423,.595,.375,.294,.000,
Kawhi Leonard,.718,.304,.147,.119,.147,.282,.579,.694,.505,.468,.505,.379
Meyers Leonard,.934,.286,.253,.088,.308,.066,.482,.615,.522,.375,.357,.000
Jon Leuer,.801,.248,.195,.154,.203,.199,.497,.656,.479,.421,.380,.469
Rashard Lewis,.432,.136,.157,.072,.068,.568,.510,.750,.405,.529,.250,.343
DeAndre Liggins,1.000,.000,1.000,.000,.000,.000,1.000,,1.000,,,
Damian Lillard,.575,.289,.100,.055,.130,.425,.447,.512,.290,.389,.447,.394
Jeremy Lin,.654,.287,.190,.065,.112,.346,.492,.637,.389,.302,.405,.358
Shaun Livingston,.988,.359,.281,.298,.049,.012,.486,.566,.467,.448,.250,.167
Brook Lopez,.996,.328,.367,.135,.166,.004,.566,.680,.500,.484,.553,.000
Robin Lopez,.998,.573,.264,.101,.061,.002,.552,.664,.406,.385,.410,.000
Kevin Love,.645,.253,.167,.091,.134,.355,.502,.669,.412,.354,.400,.376
Kyle Lowry,.537,.188,.162,.062,.126,.463,.460,.611,.417,.328,.353,.380
John Lucas III,.558,.079,.153,.153,.174,.442,.349,.733,.207,.172,.455,.298
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Shelvin Mack,.633,.250,.160,.078,.146,.367,.464,.576,.350,.487,.384,.337
Ian Mahinmi,.995,.656,.153,.069,.116,.005,.484,.548,.414,.385,.273,.000
Shawn Marion,.771,.322,.294,.136,.020,.229,.518,.689,.399,.417,.214,.358
Kendall Marshall,.575,.232,.093,.060,.191,.425,.411,.536,.308,.400,.313,.399
Cartier Martin,.428,.155,.061,.068,.144,.572,.460,.634,.188,.444,.395,.391
Cartier Martin,.430,.160,.063,.066,.141,.570,.455,.634,.188,.471,.361,.384
Cartier Martin,.375,.000,.000,.125,.250,.625,.667,,,.000,1.000,.600
Kenyon Martin,.992,.528,.187,.081,.195,.008,.516,.708,.217,.300,.375,.000
Kevin Martin,.710,.201,.135,.174,.199,.290,.448,.631,.406,.326,.397,.387
Roger Mason,.284,.060,.000,.000,.224,.716,.421,.000,,,.533,.354
Wesley Matthews,.494,.188,.106,.092,.108,.506,.490,.637,.393,.398,.404,.393
Jason Maxiell,1.000,.248,.362,.190,.200,.000,.448,.462,.605,.350,.238,
Eric Maynor,.634,.069,.228,.198,.139,.366,.313,.571,.217,.300,.357,.324
Eric Maynor,.653,.069,.236,.222,.125,.347,.277,.400,.294,.250,.222,.320
Eric Maynor,.586,.069,.207,.138,.172,.414,.412,1.000,.000,.500,.600,.333
O.J. Mayo,.587,.151,.104,.120,.213,.413,.433,.554,.333,.455,.385,.370
Luc Mbah a Moute,.912,.570,.093,.021,.228,.088,.472,.564,.333,.000,.341,.235
Luc Mbah a Moute,.906,.531,.219,.000,.156,.094,.483,.529,.143,,.800,.333
Luc Mbah a Moute,.913,.578,.068,.025,.242,.087,.469,.570,.455,.000,.282,.214
Ray McCallum,.803,.227,.153,.090,.330,.197,.378,.588,.304,.370,.273,.373
CJ McCollum,.551,.129,.140,.096,.185,.449,.449,.435,.520,.588,.333,.375
JaVale McGee,1.000,.500,.289,.105,.105,.000,.447,.632,.182,.750,.000,
Ben McLemore,.563,.214,.109,.041,.200,.437,.419,.607,.216,.393,.331,.320
Josh McRoberts,.486,.251,.097,.034,.104,.514,.516,.634,.400,.632,.305,.361
Jodie Meeks,.547,.289,.111,.061,.086,.453,.514,.678,.323,.333,.338,.401
Gal Mekel,.767,.221,.279,.174,.093,.233,.379,.632,.208,.333,.375,.250
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Khris Middleton,.660,.170,.111,.133,.246,.340,.454,.552,.316,.465,.443,.414
C.J. Miles,.484,.169,.098,.071,.147,.516,.480,.609,.400,.414,.417,.393
Andre Miller,.909,.368,.307,.117,.117,.091,.452,.576,.338,.370,.444,.524
Andre Miller,.875,.313,.306,.139,.118,.125,.452,.556,.364,.400,.471,.500
Andre Miller,.966,.460,.310,.080,.115,.034,.452,.600,.296,.286,.400,.667
Darius Miller,.536,.048,.139,.120,.229,.464,.539,.750,.435,.500,.579,.325
Mike Miller,.474,.104,.070,.047,.253,.526,.505,.717,.355,.476,.464,.459
Quincy Miller,.633,.289,.109,.078,.156,.367,.395,.527,.393,.150,.275,.319
Patty Mills,.523,.132,.068,.074,.249,.477,.500,.716,.467,.367,.434,.425
Paul Millsap,.798,.345,.239,.104,.110,.202,.487,.620,.428,.385,.296,.358
Tony Mitchell,.917,.667,.000,.000,.250,.083,.364,.500,,,.000,1.000
Tony Mitchell,.800,.400,.400,.000,.000,.200,.750,1.000,.500,,,.000
Nazr Mohammed,1.000,.437,.206,.198,.159,.000,.429,.564,.423,.240,.300,
Greg Monroe,.999,.524,.321,.060,.094,.001,.497,.632,.368,.410,.242,.000
E'Twaun Moore,.647,.208,.186,.112,.140,.353,.468,.547,.471,.353,.438,.354
Darius Morris,.604,.198,.177,.094,.135,.396,.466,.737,.471,.222,.231,.316
Darius Morris,.642,.194,.224,.075,.149,.358,.442,.692,.533,.000,.200,.417
Darius Morris,.462,.308,.077,.077,.000,.538,.667,1.000,.000,.000,,.000
Darius Morris,.563,.125,.063,.188,.188,.438,.444,.500,.000,.667,.333,.286
Marcus Morris,.601,.169,.077,.167,.187,.399,.483,.655,.340,.486,.385,.381
Markieff Morris,.872,.288,.174,.220,.191,.128,.512,.658,.401,.478,.429,.315
Anthony Morrow,.625,.085,.150,.179,.212,.375,.462,.591,.487,.462,.391,.451
Donatas Motiejūnas,.716,.304,.351,.034,.027,.284,.519,.589,.471,.600,.250,.250
Arnett Moultrie,1.000,.342,.105,.211,.342,.000,.421,.615,.000,.250,.462,
Timofey Mozgov,.956,.561,.301,.040,.053,.044,.539,.637,.409,.409,.345,.167
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Shabazz Muhammad,.911,.323,.282,.210,.097,.089,.478,.475,.486,.500,.417,.273
Byron Mullens,.461,.212,.079,.073,.097,.539,.526,.714,.231,.500,.375,.371
Byron Mullens,.391,.188,.078,.016,.109,.609,.520,.583,.200,1.000,.571,.333
Byron Mullens,.505,.228,.079,.109,.089,.495,.529,.783,.250,.455,.222,.400
Erik Murphy,.769,.077,.308,.077,.308,.231,.300,1.000,.250,.000,.250,.000
Toure' Murry,.907,.318,.202,.140,.248,.093,.436,.561,.231,.389,.469,.417
Mike Muscala,.959,.301,.178,.123,.356,.041,.443,.500,.308,.333,.500,.000
Hamady N'Diaye,1.000,.000,1.000,.000,.000,.000,.333,,.333,,,
Steve Nash*,.745,.117,.085,.330,.213,.255,.400,.455,.500,.387,.350,.333
Gary Neal,.618,.079,.132,.176,.231,.382,.430,.595,.419,.422,.385,.378
Gary Neal,.599,.072,.112,.202,.213,.401,.410,.600,.387,.357,.407,.360
Gary Neal,.644,.088,.160,.139,.258,.356,.456,.588,.452,.556,.360,.406
Nemanja Nedović,.538,.154,.077,.103,.205,.462,.238,.333,.000,.250,.250,.167
Jameer Nelson,.477,.195,.108,.052,.120,.523,.444,.596,.383,.410,.267,.348
Andrew Nicholson,.788,.131,.240,.090,.326,.212,.459,.727,.386,.368,.431,.315
Joakim Noah,.998,.516,.258,.041,.183,.003,.476,.581,.345,.333,.397,.000
Steve Novak,.164,.007,.014,.007,.137,.836,.333,.000,.000,.000,.400,.426
Dirk Nowitzki,.742,.064,.071,.322,.285,.258,.532,.778,.578,.485,.518,.398
James Nunnally,.457,.174,.087,.043,.152,.543,.333,.750,.000,.000,.143,.320
James Nunnally,.444,.167,.000,.056,.222,.556,.375,.667,,.000,.250,.300
James Nunnally,.464,.179,.143,.036,.107,.536,.308,.800,.000,.000,.000,.333
Jermaine O'Neal,1.000,.379,.448,.133,.040,.000,.504,.691,.387,.424,.300,
Kyle O'Quinn,.992,.326,.164,.127,.375,.008,.505,.702,.344,.511,.403,.000
Greg Oden,1.000,.714,.245,.041,.000,.000,.551,.686,.250,.000,,
Victor Oladipo,.759,.388,.092,.077,.202,.241,.448,.554,.244,.333,.381,.327
Kelly Olynyk,.773,.402,.131,.090,.149,.227,.500,.653,.303,.356,.347,.351
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Arinze Onuaku,1.000,.800,.200,.000,.000,.000,.200,.250,.000,,,
Arinze Onuaku,1.000,1.000,.000,.000,.000,.000,.250,.250,,,,
Arinze Onuaku,1.000,.000,1.000,.000,.000,.000,.000,,.000,,,
Daniel Orton,1.000,.532,.170,.128,.170,.000,.447,.480,.250,.333,.625,
Travis Outlaw,.641,.098,.113,.153,.276,.359,.426,.625,.432,.360,.389,.350
Zaza Pachulia,.997,.504,.198,.181,.115,.003,.428,.506,.290,.397,.375,.000
Jannero Pargo,.492,.042,.017,.076,.356,.508,.483,.000,1.000,.667,.476,.400
Tony Parker,.927,.329,.229,.117,.252,.073,.509,.628,.426,.449,.457,.373
Chandler Parsons,.644,.333,.183,.064,.064,.356,.528,.644,.420,.429,.333,.370
Patrick Patterson,.691,.194,.168,.147,.182,.309,.503,.632,.500,.458,.404,.364
Patrick Patterson,.680,.189,.213,.131,.148,.320,.494,.652,.577,.375,.278,.231
Patrick Patterson,.695,.196,.153,.153,.193,.305,.506,.625,.464,.482,.437,.411
Chris Paul,.756,.125,.153,.255,.222,.244,.498,.706,.481,.459,.440,.368
Nikola Peković,1.000,.552,.379,.053,.014,.000,.541,.638,.436,.270,.500,
Kendrick Perkins,.995,.415,.435,.088,.057,.005,.453,.488,.440,.529,.182,.000
Paul Pierce*,.579,.237,.074,.129,.138,.421,.507,.639,.340,.424,.449,.373
Dexter Pittman,1.000,1.000,.000,.000,.000,.000,.000,.000,,,,
Mason Plumlee,.990,.785,.189,.013,.003,.010,.666,.759,.333,.000,.000,.000
Miles Plumlee,1.000,.515,.376,.081,.027,.000,.517,.691,.341,.311,.267,
Quincy Pondexter,.570,.291,.139,.076,.063,.430,.444,.522,.455,.333,.200,.324
Otto Porter Jr.,.769,.198,.121,.121,.330,.231,.414,.611,.364,.273,.367,.190
Josh Powell,1.000,.000,1.000,.000,.000,.000,.333,,.333,,,
Phil Pressey,.581,.229,.091,.059,.202,.419,.340,.517,.174,.200,.255,.264
A.J. Price,.522,.065,.043,.043,.370,.478,.542,1.000,.500,1.000,.412,.273
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Ronnie Price,.533,.207,.054,.022,.250,.467,.388,.368,.600,1.000,.304,.209
Pablo Prigioni,.267,.131,.063,.037,.037,.733,.451,.640,.250,.143,.429,.464
Tayshaun Prince,.860,.185,.177,.118,.380,.140,.426,.758,.345,.328,.332,.290
Miroslav Raduljica,1.000,.571,.333,.056,.040,.000,.540,.667,.429,.286,.000,
Anthony Randolph,.653,.267,.125,.045,.210,.347,.435,.638,.318,.375,.270,.295
Shavlik Randolph,1.000,.500,.500,.000,.000,.000,.500,.714,.286,,,
Zach Randolph,.983,.345,.346,.123,.170,.017,.474,.569,.432,.422,.402,.100
J.J. Redick,.535,.101,.063,.068,.304,.465,.507,.725,.240,.370,.521,.395
Glen Rice Jr.,.541,.216,.054,.135,.135,.459,.300,.625,.500,.000,.000,.294
Luke Ridnour,.670,.089,.098,.116,.367,.330,.406,.483,.344,.316,.433,.343
Luke Ridnour,.689,.110,.110,.132,.338,.311,.391,.500,.417,.310,.378,.368
Luke Ridnour,.630,.046,.074,.083,.426,.370,.441,.400,.125,.333,.522,.300
Austin Rivers,.791,.386,.291,.055,.059,.209,.416,.536,.319,.231,.286,.364
Andre Roberson,.809,.676,.074,.015,.044,.191,.564,.674,.000,.000,.000,.154
Brian Roberts,.694,.108,.158,.143,.282,.306,.447,.413,.435,.518,.433,.360
Nate Robinson,.598,.214,.104,.089,.191,.402,.463,.671,.375,.206,.397,.377
Thomas Robinson,.997,.570,.133,.075,.218,.003,.483,.641,.179,.273,.328,.000
Rajon Rondo,.743,.326,.211,.043,.163,.257,.442,.544,.324,.400,.404,.289
Derrick Rose,.713,.299,.226,.073,.116,.287,.359,.531,.243,.417,.105,.340
Terrence Ross,.457,.125,.113,.097,.121,.543,.458,.649,.459,.411,.297,.395
Ricky Rubio,.801,.407,.073,.069,.252,.199,.393,.491,.347,.174,.308,.331
Brandon Rush,.478,.100,.078,.067,.233,.522,.326,.333,.429,.333,.286,.340
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Robert Sacre,1.000,.283,.377,.223,.117,.000,.477,.682,.434,.358,.343,
John Salmons,.605,.104,.111,.123,.266,.395,.348,.442,.304,.353,.327,.387
John Salmons,.641,.094,.171,.179,.197,.359,.333,.545,.250,.333,.304,.381
John Salmons,.591,.108,.088,.101,.294,.409,.354,.406,.346,.367,.333,.388
Larry Sanders,.994,.691,.185,.080,.037,.006,.472,.571,.267,.231,.167,.000
Dennis Schröder,.777,.309,.218,.080,.170,.223,.425,.569,.366,.267,.313,.238
Luis Scola,.988,.229,.175,.102,.482,.013,.474,.594,.388,.439,.456,.143
Mike Scott,.682,.293,.196,.091,.102,.318,.558,.712,.455,.368,.484,.310
Thabo Sefolosha,.553,.315,.068,.068,.103,.447,.495,.626,.261,.304,.371,.316
Kevin Séraphin,1.000,.273,.400,.209,.118,.000,.505,.683,.500,.348,.385,
Ramon Sessions,.839,.446,.195,.081,.117,.161,.457,.560,.327,.355,.356,.282
Ramon Sessions,.854,.460,.211,.075,.108,.146,.441,.542,.316,.343,.320,.221
Ramon Sessions,.816,.424,.171,.089,.132,.184,.484,.589,.346,.370,.400,.357
Mustafa Shakur,.667,.333,.333,.000,.000,.333,.000,.000,.000,,,.000
Tornike Shengelia,.786,.571,.179,.000,.036,.214,.591,.688,.400,,.000,.000
Tornike Shengelia,.750,.542,.167,.000,.042,.250,.611,.692,.500,,.000,.000
Tornike Shengelia,1.000,.750,.250,.000,.000,.000,.500,.667,.000,,,
Iman Shumpert,.529,.200,.062,.050,.217,.471,.418,.536,.233,.292,.390,.333
Alexey Shved,.570,.300,.089,.063,.118,.430,.341,.521,.238,.067,.107,.294
Henry Sims,.996,.401,.266,.161,.168,.004,.476,.573,.425,.432,.370,.000
Henry Sims,1.000,.378,.222,.178,.222,.000,.400,.529,.500,.125,.300,
Henry Sims,.996,.406,.275,.157,.157,.004,.491,.581,.413,.500,.389,.000
Kyle Singler,.591,.272,.135,.058,.126,.409,.492,.628,.358,.457,.355,.382
Chris Singleton,.716,.239,.134,.119,.224,.284,.375,.625,.111,.250,.333,.368
Peyton Siva,.561,.404,.070,.018,.070,.439,.344,.348,.250,1.000,.250,.280
Donald Sloan,.641,.256,.197,.043,.145,.359,.453,.533,.348,.400,.471,.238
Chris Smith,,,,,,,,,,,,
Greg Smith,1.000,.679,.321,.000,.000,.000,.643,.789,.333,,,
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Ish Smith,.918,.388,.288,.100,.139,.082,.457,.569,.370,.429,.359,.043
J.R. Smith,.497,.123,.066,.060,.249,.503,.436,.607,.381,.368,.382,.394
Jason Smith,1.000,.170,.092,.124,.613,.000,.465,.563,.385,.343,.474,
Josh Smith,.785,.244,.247,.064,.230,.215,.462,.711,.341,.342,.360,.264
Tony Snell,.470,.146,.134,.042,.149,.530,.456,.551,.378,.357,.460,.320
James Southerland,.600,.000,.267,.067,.267,.400,.222,,.500,.000,.000,.500
James Southerland,.667,.000,.000,.000,.667,.333,.000,,,,.000,.000
James Southerland,.583,.000,.333,.083,.167,.417,.286,,.500,.000,.000,.600
Marreese Speights,.930,.342,.195,.095,.299,.070,.455,.609,.419,.357,.333,.258
Tiago Splitter,.991,.598,.355,.014,.023,.009,.528,.633,.366,.000,.625,.000
D.J. Stephens,1.000,.000,1.000,.000,.000,.000,.429,,.429,,,
Lance Stephenson,.720,.371,.144,.077,.128,.280,.545,.693,.432,.299,.387,.352
Greg Stiemsma,.992,.615,.180,.107,.090,.008,.579,.707,.409,.154,.545,.000
Julyan Stone,.529,.235,.294,.000,.000,.471,.556,.500,.600,,,.250
Amar'e Stoudemire,1.000,.430,.233,.073,.263,.000,.557,.679,.500,.512,.422,
Rodney Stuckey,.897,.277,.239,.156,.225,.103,.455,.648,.353,.406,.359,.273
Jared Sullinger,.769,.310,.245,.099,.115,.231,.475,.599,.377,.348,.456,.269
Jeff Taylor,.693,.390,.069,.046,.188,.307,.424,.600,.200,.100,.220,.269
Tyshawn Taylor,.868,.341,.242,.121,.165,.132,.354,.419,.409,.182,.267,.250
Jeff Teague,.784,.308,.255,.117,.104,.216,.469,.606,.381,.377,.380,.329
Marquis Teague,.849,.395,.210,.067,.176,.151,.327,.447,.200,.375,.190,.278
Marquis Teague,.848,.439,.227,.061,.121,.152,.250,.310,.200,.250,.125,.200
Marquis Teague,.849,.340,.189,.075,.245,.151,.422,.667,.200,.500,.231,.375
Mirza Teletović,.340,.151,.081,.049,.057,.660,.472,.513,.442,.423,.467,.390
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Garrett Temple,.794,.241,.078,.106,.369,.206,.402,.588,.364,.267,.327,.207
Jason Terry,.322,.026,.079,.053,.164,.678,.327,1.000,.167,.250,.320,.379
Hasheem Thabeet,1.000,.391,.217,.217,.174,.000,.565,.667,.600,.400,.500,
Adonis Thomas,.643,.071,.214,.000,.357,.357,.556,.000,1.000,,.400,.200
Adonis Thomas,.667,.111,.222,.000,.333,.333,.500,.000,1.000,,.333,.000
Adonis Thomas,.600,.000,.200,.000,.400,.400,.667,,1.000,,.500,.500
Isaiah Thomas,.668,.185,.207,.129,.147,.332,.504,.685,.414,.433,.466,.349
Lance Thomas,1.000,.444,.333,.111,.111,.000,.222,.000,.667,.000,.000,
Malcolm Thomas,.750,.375,.188,.000,.188,.250,.500,1.000,.000,,.000,.250
Malcolm Thomas,1.000,.250,.250,.000,.500,.000,.250,1.000,.000,,.000,
Malcolm Thomas,.667,.417,.167,.000,.083,.333,.625,1.000,.000,,.000,.250
Hollis Thompson,.551,.301,.097,.048,.105,.449,.507,.634,.250,.444,.410,.401
Jason Thompson,1.000,.335,.377,.097,.192,.000,.506,.699,.433,.313,.411,
Klay Thompson,.575,.135,.088,.150,.202,.425,.464,.641,.378,.376,.449,.417
Tristan Thompson,.999,.435,.378,.139,.046,.001,.478,.580,.420,.349,.371,.000
Marcus Thornton,.505,.169,.138,.050,.149,.495,.443,.565,.375,.500,.347,.345
Marcus Thornton,.520,.142,.161,.051,.166,.480,.438,.660,.350,.421,.339,.318
Marcus Thornton,.485,.207,.105,.049,.124,.515,.450,.473,.429,.615,.364,.380
Jamaal Tinsley,.250,.050,.150,.050,.000,.750,.600,1.000,.333,1.000,,.067
Anthony Tolliver,.195,.085,.036,.020,.055,.805,.450,.692,.182,.500,.235,.413
P.J. Tucker,.689,.353,.185,.057,.094,.311,.450,.535,.377,.371,.328,.387
Ronny Turiaf,1.000,.748,.206,.028,.019,.000,.598,.713,.227,.333,.500,
Hedo Türkoğlu,.541,.138,.138,.073,.193,.459,.339,.533,.267,.125,.333,.440
Evan Turner,.847,.252,.193,.225,.178,.153,.444,.584,.371,.391,.396,.321
Evan Turner,.841,.256,.179,.212,.194,.159,.455,.573,.383,.409,.416,.288
Evan Turner,.874,.232,.253,.284,.111,.126,.398,.636,.333,.333,.238,.500
Jeremy Tyler,1.000,.440,.250,.207,.103,.000,.517,.647,.414,.500,.250,
Ekpe Udoh,1.000,.343,.371,.140,.147,.000,.399,.469,.321,.650,.190,
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Beno Udrih,.764,.197,.096,.225,.247,.236,.434,.571,.412,.400,.364,.452
Beno Udrih,.750,.188,.100,.213,.250,.250,.425,.567,.438,.382,.350,.425
Beno Udrih,.889,.278,.056,.333,.222,.111,.500,.600,.000,.500,.500,1.000
Jonas Valančiūnas,.999,.417,.376,.120,.086,.001,.532,.660,.488,.370,.328,.000
Anderson Varejão,.985,.383,.224,.187,.190,.015,.502,.568,.408,.488,.494,.000
Jarvis Varnado,1.000,.467,.183,.217,.133,.000,.600,.714,.364,.462,.750,
Jarvis Varnado,,,,,,,,,,,,
Jarvis Varnado,1.000,.467,.183,.217,.133,.000,.600,.714,.364,.462,.750,
Greivis Vásquez,.561,.087,.307,.065,.102,.439,.455,.596,.406,.419,.507,.377
Greivis Vásquez,.667,.060,.400,.093,.113,.333,.490,.778,.467,.357,.529,.320
Greivis Vásquez,.530,.094,.280,.057,.098,.470,.442,.563,.380,.448,.500,.389
Jan Veselý,1.000,.624,.283,.035,.058,.000,.514,.639,.347,.000,.300,
Jan Veselý,1.000,.620,.272,.033,.076,.000,.522,.614,.440,.000,.286,
Jan Veselý,1.000,.630,.296,.037,.037,.000,.506,.667,.250,.000,.333,
Charlie Villanueva,.391,.163,.152,.054,.022,.609,.583,.800,.500,.400,.000,.250
Nikola Vučević,1.000,.395,.231,.112,.261,.000,.507,.622,.435,.500,.401,
Sasha Vujačić,.600,.000,.200,.000,.400,.400,.333,,.000,,.500,.500
Dwyane Wade,.958,.353,.198,.158,.248,.042,.557,.703,.517,.500,.418,.281
Dion Waiters,.748,.284,.074,.099,.292,.252,.455,.525,.288,.449,.431,.368
Kemba Walker,.714,.221,.087,.149,.256,.286,.417,.514,.340,.400,.369,.333
John Wall,.770,.267,.079,.086,.338,.230,.458,.669,.248,.348,.367,.351
Gerald Wallace,.722,.548,.113,.004,.057,.278,.584,.659,.308,1.000,.385,.297
Casper Ware,.500,.143,.190,.048,.119,.500,.524,1.000,.500,.000,.200,.333
C.J. Watson,.566,.234,.060,.063,.210,.434,.492,.590,.350,.429,.443,.366
Earl Watson,.364,.000,.182,.000,.182,.636,.250,,.500,,.000,.286
Maalik Wayns,1.000,.000,.500,.500,.000,.000,.500,,.000,1.000,,
Martell Webster,.366,.138,.051,.041,.136,.634,.502,.679,.400,.292,.425,.392
David West,.984,.201,.294,.178,.311,.016,.491,.614,.435,.395,.521,.267
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Russell Westbrook,.729,.331,.091,.137,.171,.271,.482,.592,.264,.444,.415,.318
D.J. White,1.000,.000,.000,1.000,.000,.000,.000,,,.000,,
Royce White,1.000,.000,.000,1.000,.000,.000,.000,,,.000,,
Deron Williams,.626,.177,.149,.088,.211,.374,.500,.646,.374,.365,.523,.366
Derrick Williams,.795,.334,.224,.100,.135,.205,.470,.658,.333,.354,.323,.263
Derrick Williams,.722,.370,.130,.111,.111,.278,.436,.550,.286,.333,.333,.133
Derrick Williams,.804,.329,.236,.098,.138,.196,.474,.674,.337,.357,.322,.286
Elliot Williams,.629,.395,.125,.030,.080,.371,.486,.609,.214,.200,.407,.296
Lou Williams,.531,.136,.138,.085,.172,.469,.450,.672,.471,.262,.353,.342
Marvin Williams,.555,.194,.122,.061,.179,.445,.503,.725,.406,.344,.383,.359
Mo Williams,.665,.101,.141,.121,.302,.335,.441,.529,.411,.432,.429,.369
Reggie Williams,.667,.111,.333,.111,.111,.333,.667,.000,.667,1.000,1.000,.333
Shawne Williams,.328,.151,.042,.016,.120,.672,.492,.483,.250,.667,.565,.326
Jeff Withey,.992,.659,.233,.078,.016,.008,.539,.565,.400,.700,1.000,.000
Nate Wolters,.841,.347,.219,.144,.131,.159,.465,.615,.306,.429,.373,.290
Metta World Peace,.617,.241,.156,.071,.149,.383,.448,.618,.318,.300,.381,.315
Brandan Wright,1.000,.613,.275,.091,.021,.000,.677,.793,.495,.500,.429,
Chris Wright,.971,.800,.143,.000,.029,.029,.618,.643,.400,,1.000,.000
Dorell Wright,.320,.114,.051,.034,.121,.680,.442,.618,.467,.000,.389,.342
