Player,pct_2P_2021,pct_0-3_2021,pct_3-10_2021,pct_10-16_2021,pct_16-3P_2021,pct_3P_2021,att_2P_2021,att_0-3_2021,att_3-10_2021,att_10-16_2021,att_16-3P_2021,att_3P_2021
Rodney Hood,.565,.092,.162,.192,.119,.435,.408,.583,.286,.420,.419,.301
Rodney Hood,.582,.095,.164,.204,.119,.418,.410,.526,.273,.439,.458,.298
Rodney Hood,.508,.085,.153,.153,.119,.492,.400,.800,.333,.333,.286,.310
Al Horford,.578,.169,.225,.100,.083,.422,.510,.672,.444,.444,.433,.368
Talen Horton-Tucker,.732,.413,.211,.072,.037,.268,.522,.639,.359,.486,.222,.282
Danuel House Jr.,.426,.224,.103,.037,.063,.574,.483,.557,.464,.300,.353,.346
Dwight Howard,.934,.670,.208,.023,.033,.066,.611,.665,.476,.286,.600,.250
Markus Howard,.387,.123,.085,.094,.085,.613,.537,.615,.444,.600,.444,.277
Kevin Huerter,.472,.120,.167,.141,.044,.528,.510,.625,.418,.563,.375,.363
Elijah Hughes,.233,.033,.067,.067,.067,.767,.286,.000,.000,.500,.500,.348
De'Andre Hunter,.617,.226,.129,.153,.109,.383,.582,.661,.563,.474,.593,.326
Chandler Hutchison,.786,.252,.437,.068,.029,.214,.383,.346,.422,.286,.333,.364
Chandler Hutchison,.833,.500,.278,.056,.000,.167,.267,.222,.400,.000,,.333
Chandler Hutchison,.776,.200,.471,.071,.035,.224,.409,.412,.425,.333,.333,.368
Serge Ibaka,.685,.244,.268,.085,.088,.315,.588,.753,.469,.484,.594,.339
Andre Iguodala,.266,.149,.048,.032,.036,.734,.530,.649,.500,.250,.333,.330
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Ersan İlyasova,.241,.093,.019,.056,.074,.759,.231,.400,.000,.000,.250,.439
Joe Ingles,.278,.105,.137,.025,.011,.722,.590,.729,.506,.571,.333,.451
Brandon Ingram,.659,.144,.115,.224,.176,.341,.510,.677,.417,.449,.510,.381
Kyrie Irving,.652,.195,.196,.159,.101,.348,.561,.623,.535,.520,.555,.402
Wes Iwundu,.598,.373,.176,.020,.029,.402,.475,.579,.278,.500,.333,.122
Wes Iwundu,.558,.365,.135,.038,.019,.442,.483,.579,.286,.500,.000,.130
Wes Iwundu,.640,.380,.220,.000,.040,.360,.469,.579,.273,,.500,.111
Frank Jackson,.488,.133,.208,.109,.038,.512,.510,.590,.541,.406,.364,.407
Jaren Jackson Jr.,.520,.192,.280,.040,.008,.480,.554,.708,.486,.400,.000,.283
Josh Jackson,.636,.267,.221,.064,.085,.364,.487,.619,.385,.333,.450,.300
Justin Jackson,.471,.136,.213,.095,.027,.529,.510,.700,.468,.333,.500,.308
Justin Jackson,.476,.137,.217,.094,.028,.524,.515,.724,.478,.300,.500,.306
Justin Jackson,.333,.111,.111,.111,.000,.667,.333,.000,.000,1.000,,.333
Reggie Jackson,.518,.188,.166,.094,.070,.482,.465,.609,.361,.345,.488,.433
Justin James,.658,.198,.297,.108,.054,.342,.521,.682,.424,.667,.167,.368
LeBron James,.654,.318,.118,.104,.113,.346,.591,.782,.474,.384,.366,.365
Mike James,.663,.130,.272,.152,.109,.337,.377,.167,.480,.357,.400,.355
DaQuan Jeffries,.442,.200,.167,.025,.050,.558,.566,.792,.350,.000,.667,.299
DaQuan Jeffries,.509,.228,.211,.053,.018,.491,.517,.769,.333,.000,1.000,.321
DaQuan Jeffries,.381,.175,.127,.000,.079,.619,.625,.818,.375,,.600,.282
Ty Jerome,.415,.059,.226,.087,.042,.585,.479,.647,.508,.480,.083,.423
Isaiah Joe,.203,.030,.045,.053,.075,.797,.333,.250,.167,.429,.400,.368
Alize Johnson,.912,.397,.412,.103,.000,.088,.629,.815,.429,.714,,.167
Cameron Johnson,.306,.143,.066,.054,.043,.694,.581,.754,.500,.346,.429,.349
James Johnson,.633,.364,.205,.049,.015,.367,.556,.672,.403,.313,.600,.258
James Johnson,.586,.345,.200,.028,.014,.414,.612,.740,.414,.500,.500,.250
James Johnson,.670,.379,.209,.066,.016,.330,.516,.623,.395,.250,.667,.267
Keldon Johnson,.743,.391,.277,.045,.030,.257,.531,.652,.374,.500,.429,.331
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Stanley Johnson,.412,.193,.159,.043,.017,.588,.458,.489,.486,.400,.000,.328
Tyler Johnson,.279,.082,.055,.066,.077,.721,.471,.600,.400,.417,.429,.364
Nikola Jokić,.817,.244,.350,.140,.082,.183,.606,.753,.572,.481,.528,.388
Damian Jones,.951,.631,.184,.087,.049,.049,.704,.769,.632,.667,.200,.200
Damian Jones,.938,.625,.188,.063,.063,.063,.533,.600,.333,1.000,.000,.000
Damian Jones,1.000,.765,.235,.000,.000,.000,.941,.923,1.000,,,
Damian Jones,.943,.600,.171,.114,.057,.057,.682,.762,.583,.625,.250,.250
Derrick Jones Jr.,.553,.467,.079,.003,.003,.447,.619,.662,.375,1.000,.000,.316
Mason Jones,.463,.171,.163,.057,.073,.537,.491,.619,.400,.571,.333,.364
Mason Jones,.439,.149,.158,.061,.070,.561,.480,.588,.389,.571,.375,.359
Mason Jones,.778,.444,.222,.000,.111,.222,.571,.750,.500,,.000,.500
Tre Jones,.936,.397,.333,.192,.013,.064,.466,.742,.231,.333,.000,.600
Tyus Jones,.661,.133,.225,.257,.046,.339,.487,.527,.484,.500,.316,.321
DeAndre Jordan,.996,.876,.108,.004,.008,.004,.766,.826,.370,.000,.000,.000
Cory Joseph,.690,.218,.254,.143,.075,.310,.527,.753,.463,.328,.469,.341
Cory Joseph,.624,.200,.196,.140,.088,.376,.513,.740,.510,.200,.500,.330
Cory Joseph,.784,.244,.335,.148,.057,.216,.543,.767,.424,.500,.400,.368
Mfiondu Kabengele,.438,.270,.090,.056,.022,.562,.513,.667,.375,.200,.000,.260
Mfiondu Kabengele,.438,.125,.188,.063,.063,.563,.357,.750,.333,.000,.000,.222
Mfiondu Kabengele,.439,.351,.035,.053,.000,.561,.600,.650,.500,.333,,.281
Frank Kaminsky,.669,.276,.276,.070,.047,.331,.523,.676,.451,.444,.167,.365
Luke Kennard,.459,.089,.094,.143,.133,.541,.511,.757,.462,.475,.418,.446
Louis King,.676,.206,.235,.235,.000,.324,.565,.857,.625,.250,,.364
Maxi Kleber,.229,.102,.047,.055,.025,.771,.460,.643,.154,.467,.286,.410
Nathan Knight,.670,.410,.210,.040,.010,.330,.463,.561,.381,.000,.000,.182
Kevin Knox,.378,.168,.091,.035,.084,.622,.389,.583,.231,.200,.250,.393
John Konchar,.594,.341,.181,.058,.014,.406,.585,.745,.360,.250,1.000,.375
Furkan Korkmaz,.366,.137,.090,.064,.075,.634,.445,.655,.289,.333,.344,.375
Luke Kornet,.416,.297,.099,.010,.010,.584,.690,.767,.500,.000,1.000,.254
Luke Kornet,.148,.111,.037,.000,.000,.852,.750,.667,1.000,,,.261
Luke Kornet,.514,.365,.122,.014,.014,.486,.684,.778,.444,.000,1.000,.250
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Rodions Kurucs,.344,.250,.031,.031,.031,.656,.455,.625,.000,.000,.000,.286
Rodions Kurucs,.333,.000,.000,.000,.333,.667,.000,,,,.000,.500
Rodions Kurucs,.286,.286,.000,.000,.000,.714,.500,.500,,,,.133
Rodions Kurucs,.500,.250,.125,.125,.000,.500,.500,1.000,.000,.000,,.750
Kyle Kuzma,.498,.240,.124,.063,.070,.502,.525,.687,.394,.292,.415,.361
Anthony Lamb,.398,.246,.153,.000,.000,.602,.489,.586,.333,,,.324
Jeremy Lamb,.536,.181,.159,.149,.047,.464,.459,.580,.364,.488,.231,.406
Romeo Langford,.695,.339,.186,.102,.068,.305,.390,.650,.273,.000,.000,.278
Zach LaVine,.575,.310,.093,.061,.110,.425,.571,.693,.362,.478,.460,.419
Jake Layman,.576,.413,.125,.016,.022,.424,.642,.750,.348,.333,.500,.295
T.J. Leaf,1.000,.700,.200,.100,.000,.000,.500,.571,.500,.000,,
Jalen Lecque,.889,.444,.111,.111,.222,.111,.125,.250,.000,.000,.000,.000
Damion Lee,.292,.080,.091,.091,.029,.708,.638,.773,.680,.520,.500,.397
Saben Lee,.890,.386,.429,.062,.014,.110,.487,.617,.378,.462,.333,.348
Alex Len,.910,.432,.432,.047,.000,.090,.644,.792,.550,.154,,.320
Alex Len,.400,.300,.100,.000,.000,.600,.500,.667,.000,,,.500
Alex Len,.929,.437,.444,.049,.000,.071,.647,.795,.555,.154,,.263
Kawhi Leonard,.720,.186,.188,.215,.131,.280,.557,.775,.520,.467,.445,.398
Meyers Leonard,.000,.000,.000,.000,.000,1.000,,,,,,.429
Caris LeVert,.683,.224,.206,.189,.064,.317,.495,.659,.345,.513,.346,.326
Caris LeVert,.685,.235,.210,.170,.070,.315,.474,.660,.381,.441,.214,.349
Caris LeVert,.682,.220,.205,.195,.062,.318,.501,.659,.333,.533,.395,.318
Kira Lewis Jr.,.644,.267,.252,.089,.036,.356,.415,.611,.318,.200,.167,.333
Damian Lillard,.472,.238,.096,.044,.094,.528,.519,.631,.359,.441,.437,.391
Nassir Little,.521,.269,.114,.054,.084,.479,.575,.689,.526,.444,.357,.350
Kevon Looney,.914,.548,.223,.086,.056,.086,.578,.722,.364,.353,.364,.235
Brook Lopez,.561,.263,.211,.064,.023,.439,.632,.774,.511,.488,.533,.338
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Robin Lopez,.958,.318,.595,.042,.000,.042,.649,.696,.648,.333,,.278
Didi Louzada,.385,.154,.154,.077,.000,.615,.200,.500,.000,.000,,.250
Kevin Love,.381,.115,.123,.079,.063,.619,.479,.621,.484,.400,.313,.365
Kyle Lowry,.445,.149,.129,.074,.092,.555,.487,.685,.364,.409,.400,.396
Timothé Luwawu-Cabarrot,.329,.208,.062,.028,.031,.671,.470,.568,.318,.100,.455,.314
Trey Lyles,.556,.311,.100,.111,.033,.444,.580,.750,.556,.300,.000,.350
Will Magnay,.000,.000,.000,.000,.000,1.000,,,,,,.000
Thon Maker,.889,.389,.333,.111,.056,.111,.625,.714,.667,.000,1.000,.000
Théo Maledon,.490,.171,.164,.107,.047,.510,.402,.419,.376,.424,.379,.335
Karim Mané,.846,.385,.385,.077,.000,.154,.182,.400,.000,.000,,.500
Terance Mann,.740,.371,.209,.109,.051,.260,.541,.708,.397,.342,.333,.418
Nico Mannion,.474,.114,.184,.096,.079,.526,.315,.769,.286,.091,.000,.367
Boban Marjanović,.934,.443,.352,.098,.041,.066,.535,.741,.349,.333,.400,.125
Lauri Markkanen,.432,.240,.146,.033,.013,.568,.582,.672,.553,.235,.143,.402
Naji Marshall,.603,.321,.163,.086,.033,.397,.421,.552,.294,.333,.000,.349
Caleb Martin,.512,.285,.094,.012,.121,.488,.496,.575,.375,.333,.419,.248
Cody Martin,.691,.436,.117,.074,.064,.309,.515,.561,.636,.214,.333,.276
Jeremiah Martin,.636,.273,.242,.030,.091,.364,.286,.444,.000,.000,.667,.250
Kelan Martin,.565,.283,.138,.065,.080,.435,.487,.564,.368,.111,.727,.400
Kenyon Martin Jr.,.698,.469,.214,.013,.003,.302,.572,.711,.294,.250,.000,.365
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Frank Mason III,.792,.500,.250,.000,.042,.208,.368,.417,.333,,.000,.400
Garrison Mathews,.165,.042,.055,.021,.046,.835,.538,.900,.308,.400,.545,.384
Dakota Mathias,.458,.042,.042,.104,.271,.542,.500,.500,.500,.600,.462,.308
Wesley Matthews,.218,.099,.056,.028,.036,.782,.418,.680,.214,.286,.111,.335
Tyrese Maxey,.760,.268,.233,.128,.131,.240,.512,.591,.460,.582,.375,.301
Skylar Mays,.592,.408,.061,.051,.071,.408,.517,.550,.500,.400,.429,.350
Patrick McCaw,1.000,1.000,.000,.000,.000,.000,1.000,1.000,,,,
CJ McCollum,.525,.106,.152,.140,.127,.475,.509,.596,.455,.500,.509,.402
T.J. McConnell,.902,.331,.341,.188,.043,.098,.586,.654,.545,.554,.524,.313
Jaden McDaniels,.460,.229,.139,.049,.044,.540,.544,.690,.412,.500,.250,.364
Jalen McDaniels,.630,.338,.239,.042,.011,.370,.547,.688,.382,.333,.667,.333
Doug McDermott,.570,.397,.141,.018,.014,.430,.641,.716,.500,.417,.222,.388
Sean McDermott,.333,.242,.030,.061,.000,.667,.727,.750,1.000,.500,,.227
JaVale McGee,.915,.433,.379,.085,.018,.085,.539,.689,.430,.292,.400,.208
JaVale McGee,.907,.423,.391,.074,.019,.093,.549,.670,.464,.313,.500,.250
JaVale McGee,.940,.463,.343,.119,.015,.060,.508,.742,.304,.250,.000,.000
Rodney McGruder,.657,.257,.286,.086,.029,.343,.565,.722,.550,.167,.500,.458
Alfonzo McKinnie,.581,.323,.151,.043,.065,.419,.593,.700,.429,.500,.500,.410
Jordan McLaughlin,.620,.351,.223,.037,.008,.380,.447,.518,.333,.556,.000,.359
Ben McLemore,.233,.099,.041,.022,.071,.767,.447,.639,.333,.250,.308,.346
Ben McLemore,.259,.129,.040,.031,.058,.741,.431,.621,.333,.143,.231,.331
Ben McLemore,.191,.050,.043,.007,.092,.809,.481,.714,.333,1.000,.385,.368
Nicolò Melli,.397,.149,.099,.078,.071,.603,.411,.476,.214,.545,.400,.271
Nicolò Melli,.373,.153,.102,.051,.068,.627,.364,.333,.167,.667,.500,.189
Nicolò Melli,.415,.146,.098,.098,.073,.585,.441,.583,.250,.500,.333,.333
De'Anthony Melton,.463,.163,.155,.104,.041,.537,.467,.609,.295,.561,.313,.412
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Sam Merrill,.347,.139,.083,.056,.069,.653,.440,.500,.000,.750,.600,.447
Chimezie Metu,.793,.318,.212,.151,.112,.207,.549,.789,.368,.333,.500,.351
Khris Middleton,.660,.150,.146,.196,.168,.340,.508,.652,.490,.464,.444,.414
Darius Miller,.125,.000,.021,.042,.063,.875,.833,,.000,1.000,1.000,.405
Patty Mills,.298,.111,.057,.028,.101,.702,.500,.574,.457,.353,.484,.375
Paul Millsap,.643,.244,.309,.080,.010,.357,.550,.694,.500,.375,.000,.343
Shake Milton,.696,.193,.214,.181,.106,.304,.494,.620,.420,.479,.437,.350
Donovan Mitchell,.577,.157,.219,.093,.108,.423,.476,.608,.418,.451,.424,.386
Adam Mokoka,.474,.421,.053,.000,.000,.526,.667,.750,.000,,,.100
Malik Monk,.469,.228,.125,.065,.050,.531,.471,.582,.400,.231,.450,.401
E'Twaun Moore,.711,.174,.314,.132,.091,.289,.512,.381,.474,.750,.545,.314
Ja Morant,.748,.335,.261,.132,.020,.252,.499,.632,.372,.437,.316,.303
Juwan Morgan,.567,.433,.100,.033,.000,.433,.588,.692,.333,.000,,.308
Marcus Morris,.493,.082,.098,.200,.113,.507,.472,.604,.316,.504,.455,.473
Markieff Morris,.447,.132,.138,.119,.058,.553,.521,.700,.500,.444,.318,.311
Monte Morris,.654,.235,.186,.119,.114,.346,.534,.769,.333,.543,.364,.381
Mychal Mulder,.192,.147,.034,.004,.008,.808,.667,.795,.333,.000,.000,.397
Dejounte Murray,.796,.193,.205,.266,.131,.204,.488,.649,.390,.452,.477,.317
Jamal Murray,.601,.124,.144,.145,.188,.399,.523,.816,.465,.496,.396,.408
Mike Muscala,.311,.131,.075,.041,.064,.689,.614,.714,.500,.818,.412,.370
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Svi Mykhailiuk,.379,.209,.105,.040,.026,.621,.536,.660,.302,.500,.538,.334
Svi Mykhailiuk,.233,.130,.072,.018,.013,.767,.519,.655,.313,.250,.667,.333
Svi Mykhailiuk,.495,.272,.131,.057,.035,.505,.543,.662,.297,.563,.500,.336
Abdel Nader,.629,.353,.224,.043,.009,.371,.534,.683,.385,.200,.000,.419
Larry Nance Jr.,.581,.313,.162,.059,.048,.419,.551,.682,.432,.250,.462,.360
Aaron Nesmith,.393,.169,.163,.051,.011,.607,.543,.667,.448,.444,.500,.370
Raul Neto,.633,.172,.315,.105,.040,.367,.512,.610,.489,.511,.278,.390
Georges Niang,.279,.067,.128,.072,.012,.721,.469,.593,.538,.276,.200,.425
Zeke Nnaji,.433,.212,.135,.058,.029,.567,.578,.864,.214,.500,.333,.407
Nerlens Noel,.987,.686,.202,.081,.018,.013,.623,.706,.489,.278,.500,.000
Jaylen Nowell,.552,.176,.179,.125,.072,.448,.497,.559,.383,.619,.417,.333
Frank Ntilikina,.392,.038,.076,.152,.127,.608,.194,.667,.167,.167,.100,.479
Kendrick Nunn,.514,.229,.120,.087,.078,.486,.583,.755,.405,.421,.529,.381
James Nunnally,.077,.000,.000,.000,.077,.923,1.000,,,,1.000,.333
Jusuf Nurkić,.910,.565,.270,.042,.033,.090,.525,.596,.433,.500,.091,.400
David Nwaba,.711,.482,.206,.023,.000,.289,.574,.667,.422,.000,,.270
Jordan Nwora,.541,.193,.133,.096,.119,.459,.466,.577,.389,.308,.500,.452
Royce O'Neale,.294,.193,.079,.010,.013,.706,.586,.737,.323,.500,.000,.385
Semi Ojeleye,.285,.100,.109,.054,.023,.715,.492,.636,.542,.250,.200,.367
Jahlil Okafor,.912,.520,.304,.059,.029,.088,.656,.717,.613,.333,.667,.222
Chuma Okeke,.565,.154,.157,.117,.136,.435,.470,.680,.333,.447,.409,.348
Josh Okogie,.575,.409,.134,.012,.020,.425,.500,.615,.235,.000,.200,.269
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Onyeka Okongwu,.980,.597,.302,.060,.020,.020,.658,.787,.511,.222,.333,.000
Isaac Okoro,.617,.377,.197,.023,.020,.383,.501,.611,.364,.077,.273,.290
KZ Okpala,.479,.302,.146,.010,.021,.521,.522,.655,.357,.000,.000,.240
Victor Oladipo,.585,.247,.156,.085,.097,.415,.466,.655,.356,.306,.304,.326
Victor Oladipo,.546,.316,.105,.046,.079,.454,.470,.542,.500,.286,.250,.362
Victor Oladipo,.598,.220,.173,.100,.105,.402,.465,.690,.318,.342,.350,.320
Victor Oladipo,.605,.233,.186,.093,.093,.395,.462,.900,.375,.000,.000,.235
Cameron Oliver,.606,.394,.121,.091,.000,.394,.750,.769,.750,.667,,.308
Kelly Olynyk,.472,.286,.135,.030,.022,.528,.641,.769,.479,.286,.467,.342
Kelly Olynyk,.354,.226,.082,.024,.021,.646,.639,.729,.548,.222,.500,.317
Kelly Olynyk,.611,.355,.196,.037,.022,.389,.643,.798,.444,.333,.429,.392
Miye Oni,.111,.061,.051,.000,.000,.889,.455,.500,.400,,,.341
Cedi Osman,.447,.234,.147,.051,.015,.553,.458,.569,.314,.400,.333,.306
Daniel Oturu,.904,.462,.269,.096,.077,.096,.447,.583,.214,.600,.250,.200
Kelly Oubre Jr.,.606,.267,.238,.062,.040,.394,.519,.720,.355,.422,.310,.316
Jabari Parker,.800,.309,.218,.109,.164,.200,.636,.941,.500,.333,.444,.182
Jabari Parker,.857,.286,.143,.143,.286,.143,.667,1.000,.000,.000,1.000,.000
Jabari Parker,.792,.313,.229,.104,.146,.208,.632,.933,.545,.400,.286,.200
Eric Paschall,.819,.265,.265,.104,.185,.181,.533,.671,.443,.452,.509,.333
Anžejs Pasečņiks,.000,.000,.000,.000,.000,1.000,,,,,,.000
Patrick Patterson,.321,.182,.079,.042,.018,.679,.604,.700,.462,.571,.333,.357
Justin Patton,.514,.243,.171,.043,.057,.486,.556,.706,.333,.667,.500,.265
Chris Paul,.706,.058,.114,.327,.208,.294,.543,.667,.550,.516,.546,.395
Cameron Payne,.580,.159,.253,.124,.043,.420,.515,.667,.430,.490,.529,.440
Elfrid Payton,.842,.368,.339,.093,.042,.158,.460,.576,.393,.293,.346,.286
Gary Payton II,.692,.615,.077,.000,.000,.308,.889,.875,1.000,,,.500
Norvel Pelle,1.000,.733,.267,.000,.000,.000,.533,.545,.500,,,
Norvel Pelle,1.000,.857,.143,.000,.000,.000,.429,.500,.000,,,
Norvel Pelle,1.000,1.000,.000,.000,.000,.000,.000,.000,,,,
Norvel Pelle,1.000,.571,.429,.000,.000,.000,.714,.750,.667,,,
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Reggie Perry,.731,.551,.141,.026,.013,.269,.491,.628,.000,.500,.000,.190
Theo Pinson,.111,.000,.000,.111,.000,.889,1.000,,,1.000,,.000
Mason Plumlee,.982,.575,.304,.052,.050,.018,.626,.795,.422,.250,.316,.000
Jakob Poeltl,1.000,.581,.333,.074,.012,.000,.616,.720,.490,.438,.200,
Vincent Poirier,.917,.417,.083,.250,.167,.083,.273,.400,.000,.333,.000,.000
Aleksej Pokusevski,.493,.137,.147,.120,.088,.507,.403,.554,.333,.408,.278,.280
Jordan Poole,.418,.148,.133,.082,.055,.582,.545,.743,.460,.436,.385,.351
Jontay Porter,.467,.200,.067,.067,.133,.533,.714,.667,1.000,1.000,.500,.375
Kevin Porter Jr.,.561,.210,.180,.095,.076,.439,.515,.740,.364,.400,.393,.311
Michael Porter Jr.,.532,.226,.131,.073,.102,.468,.628,.838,.486,.417,.494,.445
Otto Porter Jr.,.542,.137,.154,.110,.141,.458,.480,.774,.314,.480,.375,.375
Otto Porter Jr.,.530,.129,.153,.109,.139,.470,.477,.769,.323,.500,.357,.400
Otto Porter Jr.,.640,.200,.160,.120,.160,.360,.500,.800,.250,.333,.500,.111
Bobby Portis,.737,.264,.194,.162,.117,.263,.542,.671,.457,.495,.457,.471
Kristaps Porziņģis,.622,.223,.154,.157,.089,.378,.536,.750,.457,.402,.377,.376
Dwight Powell,.892,.737,.144,.010,.000,.108,.665,.755,.250,.000,,.238
Norman Powell,.547,.275,.181,.053,.038,.453,.532,.647,.416,.367,.486,.411
Norman Powell,.525,.265,.184,.042,.034,.475,.552,.647,.471,.292,.579,.439
Norman Powell,.582,.290,.176,.071,.045,.418,.502,.647,.323,.440,.375,.361
Taurean Prince,.526,.183,.180,.104,.058,.474,.401,.550,.271,.382,.368,.400
Taurean Prince,.500,.162,.176,.081,.081,.500,.459,.833,.231,.333,.333,.351
Taurean Prince,.534,.190,.182,.111,.051,.466,.385,.479,.283,.393,.385,.415
Payton Pritchard,.407,.146,.139,.065,.057,.593,.482,.639,.379,.370,.458,.411
Immanuel Quickley,.478,.059,.209,.148,.062,.522,.401,.618,.397,.360,.306,.389
Jahmi'us Ramsey,.500,.289,.079,.105,.026,.500,.526,.818,.000,.250,.000,.263
Chasson Randle,.451,.203,.131,.051,.068,.549,.449,.708,.258,.167,.250,.338
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Julius Randle,.706,.162,.176,.201,.167,.294,.474,.659,.408,.434,.414,.411
Cam Reddish,.521,.243,.160,.068,.049,.479,.460,.656,.262,.278,.385,.262
J.J. Redick,.333,.022,.007,.082,.221,.667,.449,.667,.500,.409,.441,.371
J.J. Redick,.346,.019,.005,.093,.229,.654,.486,.750,.000,.450,.490,.364
J.J. Redick,.283,.038,.019,.038,.189,.717,.267,.500,1.000,.000,.200,.395
Paul Reed,.923,.551,.244,.051,.077,.077,.583,.721,.316,.500,.500,.000
Naz Reid,.701,.418,.263,.017,.002,.299,.597,.704,.464,.100,.000,.351
Cameron Reynolds,.333,.111,.111,.111,.000,.667,.500,.500,.500,.500,,.250
Cameron Reynolds,1.000,.000,1.000,.000,.000,.000,.500,,.500,,,
Cameron Reynolds,.250,.125,.000,.125,.000,.750,.500,.500,,.500,,.250
Nick Richards,.889,.667,.222,.000,.000,.111,.500,.500,.500,,,.000
Josh Richardson,.568,.160,.160,.150,.097,.432,.501,.677,.404,.495,.383,.330
Grant Riller,.667,.250,.000,.083,.333,.333,.750,1.000,,1.000,.500,.500
Austin Rivers,.392,.171,.163,.049,.008,.608,.510,.714,.300,.500,.500,.369
Austin Rivers,.430,.178,.185,.059,.007,.570,.517,.708,.280,.625,1.000,.364
Austin Rivers,.345,.164,.136,.036,.009,.655,.500,.722,.333,.250,.000,.375
Andre Roberson,.429,.357,.071,.000,.000,.571,.167,.200,.000,,,.125
Duncan Robinson,.145,.079,.029,.022,.014,.855,.625,.825,.429,.438,.200,.408
Glenn Robinson III,.556,.202,.253,.061,.040,.444,.473,.400,.640,.167,.250,.364
Jerome Robinson,.558,.053,.179,.179,.147,.442,.321,.600,.294,.235,.357,.262
Justin Robinson,.333,.143,.048,.048,.095,.667,.429,.667,1.000,.000,.000,.286
Mitchell Robinson,1.000,.909,.091,.000,.000,.000,.653,.688,.313,,,
Isaiah Roby,.746,.424,.254,.051,.016,.254,.547,.643,.422,.409,.429,.294
Rajon Rondo,.586,.326,.195,.023,.042,.414,.468,.600,.262,.400,.444,.404
Rajon Rondo,.591,.327,.182,.036,.045,.409,.415,.611,.100,.250,.400,.378
Rajon Rondo,.581,.324,.210,.010,.038,.419,.525,.588,.409,1.000,.500,.432
Derrick Rose,.789,.237,.241,.164,.147,.211,.492,.517,.456,.510,.489,.388
Derrick Rose,.788,.288,.196,.190,.114,.212,.455,.472,.472,.429,.429,.333
Derrick Rose,.789,.215,.260,.152,.162,.211,.507,.543,.450,.554,.507,.411
Terrence Ross,.571,.063,.120,.172,.216,.429,.469,.744,.365,.538,.391,.337
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Terry Rozier,.496,.183,.150,.097,.066,.504,.512,.615,.418,.564,.360,.389
Ricky Rubio,.570,.221,.149,.131,.070,.430,.447,.582,.338,.415,.314,.308
D'Angelo Russell,.525,.121,.118,.124,.161,.475,.471,.658,.481,.346,.419,.387
Domantas Sabonis,.821,.431,.259,.076,.054,.179,.582,.746,.427,.362,.327,.321
Luka Šamanić,.590,.324,.210,.029,.029,.410,.565,.735,.364,.000,.667,.279
JaKarr Sampson,.867,.478,.327,.027,.035,.133,.541,.519,.541,.667,.750,.200
Dario Šarić,.605,.269,.228,.073,.035,.395,.512,.674,.359,.520,.250,.348
Tomáš Satoranský,.641,.261,.213,.116,.052,.359,.602,.779,.457,.395,.765,.356
Dennis Schröder,.721,.250,.216,.170,.086,.279,.476,.600,.366,.457,.431,.335
Mike Scott,.265,.085,.076,.052,.052,.735,.411,.500,.500,.273,.273,.342
Jay Scrubb,.750,.306,.167,.083,.194,.250,.444,.545,.333,.333,.429,.222
Collin Sexton,.761,.273,.251,.163,.074,.239,.508,.619,.455,.483,.329,.371
Landry Shamet,.270,.116,.053,.061,.039,.730,.463,.585,.375,.357,.389,.387
Iman Shumpert,.250,.000,.000,.250,.000,.750,1.000,,,1.000,,.000
Pascal Siakam,.744,.241,.324,.091,.088,.256,.509,.690,.424,.425,.412,.297
Chris Silva,.938,.500,.250,.125,.063,.063,.600,.750,.500,.500,.000,1.000
Chris Silva,.923,.538,.231,.154,.000,.077,.667,.857,.333,.500,,1.000
Chris Silva,1.000,.333,.333,.000,.333,.000,.333,.000,1.000,,.000,
Ben Simmons,.983,.527,.383,.070,.003,.017,.562,.687,.426,.366,.500,.300
Anfernee Simons,.297,.080,.110,.042,.065,.703,.403,.531,.295,.412,.423,.426
Deividas Sirvydis,.300,.175,.075,.025,.025,.700,.333,.571,.000,.000,.000,.357
Alen Smailagić,.630,.370,.259,.000,.000,.370,.412,.500,.286,,,.400
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Marcus Smart,.447,.129,.178,.084,.055,.553,.482,.515,.495,.419,.464,.330
Dennis Smith Jr.,.600,.228,.131,.110,.131,.400,.448,.545,.421,.375,.368,.328
