Player,pct_2P_2011,pct_0-3_2011,pct_3-10_2011,pct_10-16_2011,pct_16-3P_2011,pct_3P_2011,att_2P_2011,att_0-3_2011,att_3-10_2011,att_10-16_2011,att_16-3P_2011,att_3P_2011
Zydrunas Ilgauskas,.997,.310,.103,.056,.527,.003,.509,.646,.576,.333,.435,.000
D.J. Mbenga,1.000,.551,.265,.184,.000,.000,.469,.630,.308,.222,,
Ersan İlyasova,.761,.268,.093,.091,.310,.239,.479,.581,.234,.283,.522,.298
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Royal Ivey,.579,.105,.105,.105,.263,.421,.409,.750,.750,.500,.100,.438
Jarrett Jack,.830,.148,.226,.204,.253,.170,.429,.606,.361,.400,.410,.306
Jarrett Jack,.803,.230,.197,.197,.180,.197,.449,.536,.417,.542,.273,.167
Jarrett Jack,.837,.128,.233,.206,.270,.163,.425,.636,.350,.368,.432,.345
Darnell Jackson,.930,.354,.152,.184,.241,.070,.503,.661,.458,.414,.368,.273
Stephen Jackson,.661,.268,.096,.059,.237,.339,.449,.549,.324,.429,.390,.337
Damion James,.971,.282,.243,.146,.301,.029,.460,.586,.360,.467,.419,.000
LeBron James,.812,.284,.172,.094,.262,.188,.552,.744,.459,.443,.445,.330
Antawn Jamison,.700,.164,.239,.094,.203,.300,.462,.681,.445,.317,.371,.346
Othyus Jeffers,.938,.585,.154,.108,.092,.062,.492,.632,.100,.571,.167,.250
Othyus Jeffers,1.000,.333,.000,.667,.000,.000,.333,.000,,.500,,
Othyus Jeffers,.935,.597,.161,.081,.097,.065,.500,.649,.100,.600,.167,.250
Al Jefferson,1.000,.315,.332,.190,.163,.000,.496,.655,.441,.394,.419,
Richard Jefferson,.522,.226,.078,.042,.176,.478,.504,.683,.380,.444,.345,.440
Jared Jeffries,.895,.593,.116,.047,.140,.105,.364,.529,.000,.000,.083,.222
Jared Jeffries,.833,.500,.194,.028,.111,.167,.333,.556,.000,.000,.000,.167
Jared Jeffries,.940,.660,.060,.060,.160,.060,.383,.515,.000,.000,.125,.333
Brandon Jennings,.673,.256,.149,.109,.159,.327,.422,.519,.355,.366,.367,.323
Eugene Jeter,.884,.108,.058,.089,.629,.116,.437,.643,.200,.348,.436,.200
Yi Jianlian,.963,.222,.130,.161,.450,.037,.425,.649,.178,.339,.417,.231
Amir Johnson,.998,.564,.212,.026,.196,.002,.569,.699,.381,.231,.443,.000
Armon Johnson,.881,.287,.327,.079,.188,.119,.461,.517,.485,.625,.263,.417
Chris Johnson,1.000,.667,.000,.000,.333,.000,.429,.643,,,.000,
Chris Johnson,1.000,.611,.000,.000,.389,.000,.389,.636,,,.000,
Chris Johnson,1.000,1.000,.000,.000,.000,.000,.667,.667,,,,
James Johnson,.857,.435,.135,.059,.228,.143,.493,.699,.188,.429,.296,.235
James Johnson,.780,.293,.171,.073,.244,.220,.469,.750,.286,.333,.300,.222
James Johnson,.872,.464,.128,.056,.224,.128,.497,.692,.160,.455,.295,.240
Joe Johnson,.742,.176,.235,.114,.217,.258,.494,.681,.505,.386,.385,.297
Trey Johnson,.909,.273,.061,.091,.485,.091,.367,.444,.000,.333,.375,.333
Trey Johnson,.900,.300,.067,.067,.467,.100,.333,.444,.000,.000,.357,.333
Trey Johnson,1.000,.000,.000,.333,.667,.000,.667,,,1.000,.500,
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Wesley Johnson,.576,.120,.062,.070,.324,.424,.427,.659,.262,.396,.380,.356
Dahntay Jones,.818,.220,.196,.131,.271,.182,.491,.574,.500,.393,.466,.359
Dominique Jones,.911,.267,.311,.200,.133,.089,.341,.250,.429,.333,.333,.000
James Jones,.171,.003,.009,.009,.150,.829,.390,1.000,.000,.667,.385,.429
Solomon Jones,.992,.339,.223,.149,.281,.008,.408,.512,.444,.444,.235,.000
DeAndre Jordan,.997,.806,.185,.003,.003,.003,.688,.745,.460,.000,.000,.000
Chris Kaman,1.000,.263,.231,.234,.271,.000,.471,.646,.299,.466,.451,
Jason Kapono,.714,.143,.036,.179,.357,.286,.300,.500,.000,.200,.300,.125
Jason Kidd*,.344,.081,.055,.045,.163,.656,.400,.604,.364,.259,.351,.340
Andrei Kirilenko,.819,.428,.111,.026,.255,.181,.489,.629,.367,.286,.326,.367
Linas Kleiza,.677,.227,.197,.111,.143,.323,.505,.652,.475,.533,.293,.298
Kyle Korver,.481,.031,.018,.061,.372,.519,.455,.706,.200,.324,.469,.415
Kosta Koufos,.987,.380,.480,.060,.067,.013,.459,.667,.333,.333,.300,.000
Kosta Koufos,.981,.370,.481,.065,.065,.019,.443,.625,.308,.429,.429,.000
Kosta Koufos,1.000,.405,.476,.048,.071,.000,.500,.765,.400,.000,.000,
Nenad Krstić,1.000,.369,.170,.097,.363,.000,.511,.671,.338,.500,.433,
Nenad Krstić,1.000,.285,.151,.115,.449,.000,.498,.701,.283,.514,.438,
Nenad Krstić,1.000,.544,.211,.061,.184,.000,.537,.638,.419,.444,.407,
Carl Landry,.994,.284,.268,.169,.274,.006,.505,.785,.457,.362,.351,.000
Carl Landry,.994,.281,.273,.153,.287,.006,.495,.794,.417,.392,.331,.000
Carl Landry,.995,.291,.256,.207,.241,.005,.530,.763,.558,.310,.408,.000
Acie Law,.806,.403,.145,.108,.151,.194,.500,.627,.296,.400,.429,.167
Acie Law,.684,.158,.211,.316,.000,.316,.231,.333,.250,.167,,.000
Acie Law,.820,.431,.138,.084,.168,.180,.526,.639,.304,.500,.429,.200
Gani Lawal,,,,,,,,,,,,
Ty Lawson,.751,.426,.142,.063,.121,.249,.536,.635,.357,.488,.422,.404
Courtney Lee,.698,.233,.123,.104,.238,.302,.453,.634,.338,.450,.336,.408
David Lee,.997,.354,.236,.120,.287,.003,.508,.688,.342,.444,.448,.333
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Rashard Lewis,.581,.125,.174,.136,.146,.419,.488,.685,.406,.380,.518,.357
Rashard Lewis,.556,.107,.170,.144,.133,.444,.460,.690,.478,.410,.306,.367
Rashard Lewis,.603,.141,.176,.128,.157,.397,.511,.682,.345,.350,.673,.347
Jeremy Lin,.931,.417,.264,.056,.194,.069,.403,.533,.316,.250,.286,.200
Shaun Livingston,.990,.249,.222,.340,.179,.010,.468,.616,.443,.437,.352,.250
Brook Lopez,.999,.242,.437,.150,.170,.001,.492,.625,.495,.398,.381,.000
Robin Lopez,1.000,.412,.336,.162,.090,.000,.501,.680,.325,.448,.438,
Kevin Love,.794,.352,.259,.078,.105,.206,.483,.615,.398,.313,.380,.417
Kyle Lowry,.576,.225,.143,.057,.151,.424,.464,.665,.405,.261,.295,.376
John Lucas III,.667,.000,.000,.000,.667,.333,.500,,,,.500,.000
Corey Maggette,.860,.267,.093,.091,.410,.140,.468,.611,.404,.294,.428,.359
Jamaal Magloire,1.000,.545,.455,.000,.000,.000,.591,.833,.300,,,
Ian Mahinmi,.980,.571,.184,.102,.122,.020,.573,.696,.444,.500,.250,.000
Shawn Marion,.960,.361,.428,.119,.053,.040,.536,.731,.448,.323,.386,.152
Sean Marks,.955,.227,.068,.045,.614,.045,.405,.400,.333,.500,.407,1.000
Cartier Martin,.456,.110,.055,.060,.231,.544,.386,.600,.400,.091,.357,.394
Kenyon Martin,.975,.450,.202,.088,.235,.025,.518,.724,.411,.375,.271,.222
Kevin Martin,.638,.186,.128,.105,.219,.362,.467,.703,.377,.421,.339,.383
Roger Mason,.429,.065,.026,.039,.299,.571,.303,.200,1.000,.333,.261,.364
Wesley Matthews,.614,.278,.161,.073,.102,.386,.476,.640,.386,.282,.310,.407
Jason Maxiell,1.000,.492,.217,.175,.116,.000,.492,.602,.390,.364,.409,
Eric Maynor,.712,.117,.306,.129,.159,.288,.409,.590,.363,.419,.358,.385
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
O.J. Mayo,.647,.153,.127,.080,.286,.353,.431,.605,.358,.433,.369,.364
Luc Mbah a Moute,.984,.512,.084,.107,.280,.016,.470,.575,.250,.435,.358,.000
Antonio McDyess,.997,.256,.047,.174,.520,.003,.493,.727,.250,.383,.436,.000
JaVale McGee,.995,.570,.323,.076,.026,.005,.552,.683,.426,.239,.188,.000
Tracy McGrady*,.829,.241,.111,.113,.364,.171,.462,.661,.368,.362,.390,.341
Dominic McGuire,.989,.407,.154,.088,.341,.011,.400,.541,.321,.188,.323,.000
Josh McRoberts,.845,.479,.179,.067,.119,.155,.577,.724,.391,.385,.370,.383
Jodie Meeks,.389,.163,.054,.067,.105,.611,.468,.602,.323,.395,.383,.397
Pops Mensah-Bonsu,1.000,1.000,.000,.000,.000,.000,.333,.333,,,,
C.J. Miles,.623,.207,.161,.076,.179,.377,.459,.683,.352,.294,.366,.322
Darko Miličić,1.000,.327,.614,.057,.002,.000,.469,.635,.406,.182,1.000,
Andre Miller,.956,.276,.217,.219,.244,.044,.476,.665,.421,.411,.369,.108
Brad Miller,.639,.233,.122,.098,.186,.361,.487,.594,.250,.414,.545,.374
Mike Miller,.416,.144,.074,.030,.168,.584,.452,.621,.533,.167,.324,.364
Patty Mills,.595,.201,.079,.085,.229,.405,.451,.545,.385,.607,.333,.353
Paul Millsap,.977,.347,.188,.166,.275,.023,.535,.697,.392,.482,.460,.391
Yao Ming*,1.000,.162,.568,.270,.000,.000,.486,.667,.476,.400,,
Nazr Mohammed,.998,.484,.196,.246,.071,.002,.523,.664,.364,.427,.344,.000
Nazr Mohammed,.997,.505,.224,.218,.050,.003,.503,.644,.324,.406,.313,.000
Nazr Mohammed,1.000,.435,.130,.313,.122,.000,.573,.719,.529,.463,.375,
Greg Monroe,.998,.740,.173,.047,.038,.002,.552,.649,.295,.269,.190,.000
Jamario Moon,.504,.177,.036,.056,.234,.496,.504,.818,.111,.000,.448,.309
Jamario Moon,.497,.175,.026,.032,.265,.503,.521,.788,.000,.000,.460,.284
Jamario Moon,.525,.186,.068,.136,.136,.475,.452,.909,.250,.000,.375,.393
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Anthony Morrow,.581,.081,.115,.163,.223,.419,.469,.500,.451,.455,.478,.423
Timofey Mozgov,1.000,.534,.195,.090,.180,.000,.474,.648,.154,.500,.292,
Timofey Mozgov,1.000,.563,.170,.080,.188,.000,.464,.651,.053,.444,.286,
Timofey Mozgov,1.000,.381,.333,.143,.143,.000,.524,.625,.429,.667,.333,
Byron Mullens,1.000,.393,.214,.071,.321,.000,.321,.455,.167,.500,.222,
Troy Murphy,.711,.211,.088,.140,.272,.289,.457,.625,.300,.375,.419,.152
Troy Murphy,.697,.132,.079,.184,.303,.303,.415,.500,.333,.429,.391,.174
Troy Murphy,.737,.368,.105,.053,.211,.263,.536,.714,.250,.000,.500,.100
Hamady N'Diaye,1.000,.400,.200,.400,.000,.000,.800,1.000,1.000,.500,,
Eduardo Nájera,.528,.208,.069,.028,.222,.472,.395,.600,.200,.000,.313,.324
Steve Nash*,.747,.147,.163,.189,.249,.253,.525,.739,.492,.490,.446,.395
Gary Neal,.513,.044,.161,.158,.149,.487,.481,.679,.441,.520,.426,.419
Jameer Nelson,.646,.209,.121,.092,.224,.354,.471,.629,.356,.390,.420,.401
Joakim Noah,.998,.600,.256,.035,.107,.002,.526,.614,.408,.429,.349,.000
Andrés Nocioni,.574,.195,.166,.097,.116,.426,.478,.722,.370,.296,.375,.356
Steve Novak,.313,.000,.015,.060,.239,.687,.429,,1.000,.250,.438,.565
Steve Novak,.500,.000,.000,.000,.500,.500,.250,,,,.250,.750
Steve Novak,.288,.000,.017,.068,.203,.712,.471,,1.000,.250,.500,.548
Dirk Nowitzki,.858,.128,.130,.256,.344,.142,.538,.709,.477,.500,.526,.393
Jermaine O'Neal,.991,.394,.220,.257,.119,.009,.463,.674,.250,.393,.308,.000
Shaquille O'Neal*,1.000,.831,.164,.005,.000,.000,.667,.719,.424,.000,,
Fabricio Oberto,1.000,.600,.200,.200,.000,.000,.600,1.000,.000,.000,,
Lamar Odom,.801,.383,.218,.053,.147,.199,.566,.705,.503,.298,.397,.382
Emeka Okafor,.998,.573,.372,.050,.004,.002,.574,.710,.400,.308,.500,.000
Mehmet Okur,.742,.177,.194,.210,.161,.258,.370,.364,.167,.615,.300,.313
Travis Outlaw,.655,.114,.112,.145,.285,.345,.413,.627,.329,.368,.385,.302
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Larry Owens,.594,.094,.250,.125,.125,.406,.474,.667,.375,.750,.250,.462
Larry Owens,.500,.000,.333,.167,.000,.500,.667,,.500,1.000,,.333
Larry Owens,.615,.115,.231,.115,.154,.385,.438,.667,.333,.667,.250,.500
Zaza Pachulia,1.000,.591,.220,.073,.116,.000,.461,.577,.235,.529,.259,
Anthony Parker,.589,.058,.085,.136,.310,.411,.412,.688,.340,.267,.444,.379
Tony Parker,.935,.401,.233,.098,.202,.065,.531,.669,.510,.333,.375,.357
Patrick Patterson,.993,.311,.184,.184,.315,.007,.562,.687,.490,.490,.524,.000
Chris Paul,.803,.145,.205,.183,.269,.197,.482,.615,.447,.435,.468,.388
Sasha Pavlović,.569,.125,.069,.069,.306,.431,.415,.667,.200,.200,.409,.387
Sasha Pavlović,.543,.171,.057,.086,.229,.457,.421,.500,.000,.333,.500,.438
Sasha Pavlović,.545,.000,.000,.182,.364,.455,.333,,,.000,.500,.000
Sasha Pavlović,.615,.115,.115,.000,.385,.385,.438,1.000,.333,,.300,.500
Nikola Peković,1.000,.502,.437,.053,.008,.000,.517,.629,.435,.214,.000,
Kendrick Perkins,1.000,.569,.308,.085,.038,.000,.515,.649,.400,.273,.000,
Kendrick Perkins,1.000,.661,.237,.051,.051,.000,.542,.641,.429,.333,.000,
Kendrick Perkins,1.000,.493,.366,.113,.028,.000,.493,.657,.385,.250,.000,
Morris Peterson,.800,.200,.200,.000,.400,.200,.500,1.000,1.000,,.000,.000
Johan Petro,.986,.176,.176,.228,.407,.014,.451,.627,.392,.485,.381,.000
Paul Pierce*,.709,.288,.091,.152,.178,.291,.547,.718,.366,.484,.418,.374
Mickaël Piétrus,.353,.085,.038,.041,.189,.647,.450,.774,.357,.400,.333,.360
Mickaël Piétrus,.243,.061,.035,.009,.139,.757,.393,.571,.500,.000,.313,.391
Mickaël Piétrus,.404,.096,.040,.056,.212,.596,.465,.833,.300,.429,.340,.342
Dexter Pittman,1.000,.667,.333,.000,.000,.000,.333,.500,.000,,,
Quincy Pondexter,.722,.233,.239,.067,.183,.278,.423,.571,.372,.417,.303,.360
James Posey,.120,.054,.025,.012,.029,.880,.483,.692,.833,.000,.000,.316
Leon Powe,.983,.487,.303,.067,.126,.017,.504,.569,.444,.375,.467,.000
Leon Powe,1.000,.593,.203,.068,.136,.000,.492,.543,.500,.500,.250,
Leon Powe,.967,.383,.400,.067,.117,.033,.517,.609,.417,.250,.714,.000
Josh Powell,.995,.284,.168,.183,.361,.005,.454,.525,.429,.421,.427,.000
A.J. Price,.534,.069,.128,.163,.175,.466,.427,.591,.415,.423,.375,.275
Ronnie Price,.671,.310,.043,.081,.238,.329,.383,.569,.111,.059,.300,.290
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Tayshaun Prince,.902,.204,.187,.202,.310,.098,.486,.794,.433,.371,.390,.347
Joel Przybilla,1.000,.932,.068,.000,.000,.000,.568,.585,.333,,,
Joel Przybilla,1.000,.912,.088,.000,.000,.000,.618,.645,.333,,,
Joel Przybilla,1.000,1.000,.000,.000,.000,.000,.400,.400,,,,
Chris Quinn,.593,.077,.176,.132,.209,.407,.407,.571,.438,.500,.263,.297
Vladimir Radmanović,.456,.223,.097,.044,.091,.544,.462,.634,.355,.143,.310,.405
Anthony Randolph,.985,.371,.212,.117,.284,.015,.469,.673,.357,.323,.347,.250
Anthony Randolph,.911,.267,.244,.111,.289,.089,.317,.667,.273,.000,.154,.250
Anthony Randolph,1.000,.393,.205,.119,.283,.000,.498,.674,.378,.385,.387,
Zach Randolph,.964,.394,.329,.116,.125,.036,.515,.654,.458,.348,.385,.186
Theo Ratliff,1.000,.500,.333,.167,.000,.000,.167,.333,.000,.000,,
Andy Rautins,.429,.143,.000,.000,.286,.571,.667,.000,,,1.000,.250
Michael Redd,.622,.111,.156,.067,.289,.378,.500,1.000,.571,.000,.385,.235
J.J. Redick,.510,.130,.092,.081,.208,.490,.482,.621,.390,.500,.430,.397
Jason Richardson,.546,.217,.115,.051,.164,.454,.490,.677,.380,.333,.370,.395
Jason Richardson,.620,.260,.121,.057,.183,.380,.502,.693,.362,.364,.366,.419
Jason Richardson,.504,.192,.111,.048,.153,.496,.482,.664,.392,.313,.373,.384
Quentin Richardson,.427,.235,.106,.027,.059,.573,.413,.550,.259,.429,.133,.288
Luke Ridnour,.730,.153,.162,.120,.295,.270,.479,.500,.427,.573,.458,.440
Nate Robinson,.468,.144,.032,.077,.215,.532,.483,.722,.333,.414,.370,.325
Nate Robinson,.468,.144,.033,.069,.222,.532,.491,.712,.333,.480,.375,.328
Nate Robinson,.467,.133,.000,.267,.067,.533,.286,1.000,,.000,.000,.250
Rajon Rondo,.936,.415,.160,.061,.300,.064,.491,.633,.318,.341,.418,.233
Derrick Rose,.759,.294,.164,.105,.196,.241,.481,.611,.374,.437,.399,.332
Quinton Ross,.949,.119,.034,.085,.712,.051,.464,.714,.500,.400,.429,.000
Brandon Roy,.782,.187,.145,.164,.285,.218,.418,.592,.395,.360,.349,.333
Brandon Rush,.567,.167,.083,.076,.241,.433,.425,.651,.209,.462,.331,.417
John Salmons,.756,.187,.109,.231,.229,.244,.427,.571,.388,.411,.345,.379
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Samardo Samuels,.988,.510,.307,.050,.120,.012,.462,.626,.257,.250,.379,.000
Larry Sanders,1.000,.325,.183,.209,.284,.000,.433,.655,.367,.250,.355,
Brian Scalabrine,.737,.053,.105,.105,.474,.263,.714,1.000,.500,.500,.778,.000
Luis Scola,.997,.256,.338,.142,.261,.003,.505,.661,.421,.444,.495,.000
Thabo Sefolosha,.694,.360,.105,.039,.189,.306,.558,.675,.371,.692,.413,.275
Kevin Séraphin,1.000,.469,.422,.075,.034,.000,.449,.551,.403,.273,.000,
Ramon Sessions,.981,.443,.227,.102,.209,.019,.472,.578,.352,.354,.432,.200
Mustafa Shakur,.831,.254,.220,.119,.237,.169,.408,.533,.385,.571,.214,.100
Garret Siler,1.000,.452,.548,.000,.000,.000,.548,.714,.412,,,
Bobby Simmons,.000,.000,.000,.000,.000,1.000,,,,,,.000
Brian Skinner,,,,,,,,,,,,
Craig Smith,.973,.473,.287,.048,.165,.027,.568,.697,.500,.556,.323,.000
Ish Smith,.913,.304,.365,.122,.122,.087,.381,.343,.405,.429,.357,.300
Ish Smith,.904,.277,.361,.133,.133,.096,.387,.304,.400,.455,.455,.375
Ish Smith,.938,.375,.375,.094,.094,.063,.367,.417,.417,.333,.000,.000
J.R. Smith,.594,.195,.122,.045,.232,.406,.466,.601,.240,.257,.511,.390
Jason Smith,.993,.189,.059,.124,.622,.007,.446,.621,.333,.395,.414,.000
Joe Smith,1.000,.188,.000,.250,.563,.000,.188,.000,,.500,.111,
Joe Smith,1.000,.250,.000,.250,.500,.000,.250,.000,,.000,.500,
Joe Smith,1.000,.167,.000,.250,.583,.000,.167,.000,,.667,.000,
Josh Smith,.852,.313,.174,.071,.294,.148,.503,.687,.425,.270,.408,.331
Darius Songaila,1.000,.200,.133,.200,.467,.000,.467,1.000,.000,.333,.429,
Marreese Speights,.986,.333,.131,.172,.351,.014,.498,.670,.316,.380,.461,.250
Tiago Splitter,.995,.534,.424,.026,.010,.005,.532,.696,.370,.000,.000,.000
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Jerry Stackhouse,.667,.083,.083,.333,.167,.333,.250,1.000,.000,.250,.000,.250
Lance Stephenson,.872,.333,.154,.051,.333,.128,.382,.385,.333,.500,.385,.000
DeShawn Stevenson,.245,.091,.018,.027,.109,.755,.420,.433,.333,.222,.472,.378
Peja Stojaković,.401,.084,.048,.075,.194,.599,.473,.684,.364,.294,.477,.419
Peja Stojaković,.242,.030,.000,.030,.182,.758,.375,.000,,.000,.500,.440
Peja Stojaković,.400,.200,.000,.100,.100,.600,.750,1.000,,1.000,.000,.667
Peja Stojaković,.429,.087,.060,.082,.201,.571,.468,.688,.364,.267,.486,.400
Amar'e Stoudemire,.984,.314,.295,.138,.238,.016,.503,.641,.426,.422,.465,.435
Rodney Stuckey,.891,.403,.169,.116,.203,.109,.457,.565,.364,.375,.369,.289
DaJuan Summers,.696,.174,.130,.101,.290,.304,.396,.583,.111,.714,.300,.429
Pape Sy,.833,.333,.500,.000,.000,.167,.400,.500,.333,,,.000
Jermaine Taylor,.770,.500,.143,.026,.102,.230,.530,.643,.357,.600,.200,.311
Jermaine Taylor,.844,.500,.156,.031,.156,.156,.519,.563,.400,1.000,.400,.400
Jermaine Taylor,.756,.500,.140,.024,.091,.244,.532,.659,.348,.500,.133,.300
Jeff Teague,.842,.316,.273,.109,.145,.158,.449,.563,.458,.333,.273,.375
Sebastian Telfair,.676,.187,.137,.100,.253,.324,.423,.556,.303,.375,.410,.359
Garrett Temple,.456,.162,.074,.088,.132,.544,.323,.455,.200,.167,.333,.270
Garrett Temple,.800,.200,.400,.000,.200,.200,.250,.000,.500,,.000,.000
Garrett Temple,.524,.143,.048,.143,.190,.476,.364,.667,.000,.333,.250,.300
Garrett Temple,.381,.167,.048,.071,.095,.619,.313,.429,.000,.000,.500,.269
Jason Terry,.678,.111,.126,.157,.285,.322,.493,.736,.365,.427,.492,.362
Hasheem Thabeet,1.000,.700,.175,.100,.025,.000,.425,.536,.143,.250,.000,
Hasheem Thabeet,1.000,.718,.179,.103,.000,.000,.436,.536,.143,.250,,
Hasheem Thabeet,1.000,.000,.000,.000,1.000,.000,.000,,,,.000,
Etan Thomas,1.000,.381,.429,.048,.143,.000,.476,.500,.444,1.000,.333,
Kurt Thomas,.995,.194,.065,.226,.511,.005,.508,.694,.500,.452,.463,1.000
Tyrus Thomas,.991,.332,.193,.193,.272,.009,.476,.673,.281,.422,.411,.000
Jason Thompson,.994,.346,.330,.103,.215,.006,.510,.724,.415,.364,.383,.000
Al Thornton,.940,.295,.179,.148,.318,.060,.496,.717,.390,.500,.350,.154
Al Thornton,.924,.306,.165,.131,.321,.076,.497,.690,.389,.512,.362,.160
Al Thornton,.990,.260,.221,.202,.308,.010,.495,.815,.391,.476,.313,.000
Marcus Thornton,.703,.224,.190,.089,.200,.297,.462,.624,.373,.403,.391,.367
Marcus Thornton,.722,.222,.183,.102,.216,.278,.423,.541,.344,.412,.375,.376
Marcus Thornton,.689,.226,.195,.080,.188,.311,.491,.682,.391,.395,.404,.361
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Anthony Tolliver,.633,.214,.185,.070,.163,.367,.475,.642,.431,.409,.333,.409
Ronny Turiaf,1.000,.669,.209,.049,.074,.000,.632,.761,.471,.125,.250,
Hedo Türkoğlu,.571,.133,.083,.112,.242,.429,.473,.594,.350,.457,.457,.410
Hedo Türkoğlu,.497,.155,.119,.052,.171,.503,.458,.567,.348,.500,.424,.423
Hedo Türkoğlu,.597,.125,.070,.134,.268,.403,.478,.606,.351,.451,.465,.404
Evan Turner,.917,.197,.170,.233,.318,.083,.435,.663,.356,.366,.387,.318
Ekpe Udoh,1.000,.329,.374,.176,.122,.000,.437,.534,.422,.308,.407,
Ime Udoka,.619,.190,.000,.143,.286,.381,.385,.500,,.667,.167,.000
Beno Udrih,.779,.194,.120,.208,.257,.221,.540,.763,.465,.503,.439,.357
Ben Uzoh,.944,.431,.292,.097,.125,.056,.426,.516,.452,.071,.333,.375
Anderson Varejão,.991,.588,.213,.106,.083,.009,.533,.622,.304,.435,.611,.000
Greivis Vásquez,.631,.163,.258,.090,.120,.369,.476,.763,.367,.429,.357,.291
Charlie Villanueva,.544,.181,.162,.113,.088,.456,.488,.625,.426,.438,.387,.387
Sasha Vujačić,.560,.066,.027,.062,.405,.440,.426,.462,.375,.378,.432,.370
Sasha Vujačić,.696,.130,.043,.087,.435,.304,.313,.333,.000,.500,.300,.429
Sasha Vujačić,.554,.063,.026,.061,.404,.446,.432,.472,.400,.371,.437,.369
Dwyane Wade,.851,.366,.193,.113,.179,.149,.534,.686,.483,.359,.387,.306
Von Wafer,.579,.245,.132,.057,.145,.421,.533,.692,.476,.333,.391,.269
Henry Walker,.352,.165,.089,.030,.068,.648,.542,.795,.429,.143,.250,.386
John Wall,.882,.364,.146,.120,.251,.118,.425,.605,.261,.308,.316,.296
Ben Wallace*,.987,.765,.148,.060,.013,.013,.449,.518,.182,.333,.000,.500
Gerald Wallace,.781,.408,.122,.020,.231,.219,.487,.608,.327,.353,.371,.333
Gerald Wallace,.818,.404,.122,.017,.275,.182,.456,.574,.282,.300,.369,.330
Gerald Wallace,.703,.416,.123,.026,.138,.297,.566,.679,.424,.429,.378,.338
Luke Walton,.707,.103,.147,.138,.319,.293,.366,.500,.294,.438,.324,.235
Willie Warren,.571,.086,.343,.086,.057,.429,.400,.333,.333,.667,.500,.333
Player,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P
Hakim Warrick,.975,.406,.260,.076,.233,.025,.522,.779,.310,.382,.356,.091
C.J. Watson,.716,.150,.091,.076,.398,.284,.362,.475,.250,.367,.344,.393
Earl Watson,.651,.248,.140,.078,.186,.349,.450,.592,.302,.250,.456,.336
Kyle Weaver,.720,.160,.120,.160,.280,.280,.333,.250,.333,.500,.286,.429
Martell Webster,.612,.241,.115,.079,.176,.388,.466,.573,.385,.370,.417,.417
Sonny Weems,.881,.236,.183,.133,.329,.119,.467,.645,.415,.412,.391,.279
David West,.991,.201,.329,.213,.249,.009,.510,.670,.459,.462,.490,.222
Delonte West,.725,.183,.125,.208,.208,.275,.494,.545,.267,.560,.520,.364
Mario West,.810,.476,.190,.000,.143,.190,.471,.600,.500,,.000,.250
Russell Westbrook,.926,.360,.186,.177,.204,.074,.451,.606,.306,.362,.385,.330
D.J. White,.991,.306,.114,.192,.379,.009,.512,.791,.400,.429,.361,.000
D.J. White,1.000,.292,.108,.200,.400,.000,.462,.789,.286,.385,.308,
D.J. White,.987,.312,.117,.188,.370,.013,.533,.792,.444,.448,.386,.000
Hassan Whiteside,,,,,,,,,,,,
Chris Wilcox,.997,.606,.239,.112,.040,.003,.583,.703,.390,.417,.385,.000
Damien Wilkins,.927,.409,.168,.146,.204,.073,.528,.589,.478,.500,.464,.200
Deron Williams,.675,.248,.156,.085,.186,.325,.491,.603,.414,.386,.453,.331
Deron Williams,.680,.252,.155,.081,.192,.320,.511,.621,.432,.415,.471,.345
Deron Williams,.651,.231,.160,.107,.154,.349,.391,.513,.333,.278,.346,.271
Jason Williams,.433,.104,.015,.015,.299,.567,.414,.571,.000,.000,.400,.263
Jason Williams,.395,.105,.000,.000,.289,.605,.400,.500,,,.364,.304
Jason Williams,.483,.103,.034,.034,.310,.517,.429,.667,.000,.000,.444,.200
Jawad Williams,.643,.087,.151,.183,.222,.357,.346,.636,.526,.304,.143,.289
Lou Williams,.682,.186,.150,.104,.242,.318,.434,.628,.311,.373,.385,.348
Marvin Williams,.795,.257,.140,.073,.326,.205,.489,.667,.387,.231,.451,.336
Mo Williams,.666,.138,.140,.100,.288,.334,.436,.535,.402,.438,.405,.324
Mo Williams,.706,.149,.152,.106,.299,.294,.436,.522,.414,.408,.413,.265
